theta,error_rad
theta5u,0.4652479499709852
theta5d,-0.3706278805431724
theta6u,0.7993788060653273
theta6d,0.1959486778963062
theta7u,0.4278292752297652
theta7d,0.11800348840498609
theta8u,1.3539092669282224
theta8d,-0.04346587806981006
