theta,error_rad
theta5u,0.6490386128776136
theta5d,-0.3717981604221201
theta6u,0.5899992599526769
theta6d,-0.2972313738089314
theta7u,0.2991623718086016
theta7d,-0.5510443206748974
theta8u,0.763952525594719
theta8d,-0.44941806924043126
