heater,power_w
5u,0.026302965407588554
5d,0.03975828776216293
6u,0.03450881197956187
6d,0.0338073558721123
7u,0.031765649782514824
7d,0.03599647525806568
8u,0.04912042648456461
8d,0.041687339162805516
