heater,power_w
5u,0.029602650697645963
5d,0.038689802655534185
6u,0.033623589058216684
6d,0.0342263553241324
7u,0.03124920564127228
7d,0.03622119618731486
8u,0.0371204264845646
8d,0.038438330410266286
