theta,value_rad
theta5u,0.37932465603968857
theta5d,0.9181529927964569
theta6u,-0.6503702304623922
theta6d,2.200580784268391
theta7u,2.301957860050107
theta7d,0.9567440210920206
theta8u,3.6663295473630555
theta8d,2.143418507565218
