theta,value_rad
theta5u,0.39815893831898386
theta5d,0.3717981604221201
theta6u,0.45719829124392053
theta6d,0.2972313738089314
theta7u,0.7480351793879958
theta7d,0.5510443206748974
theta8u,2.377640127995074
theta8d,0.44941806924043126
