theta,error_rad
theta5u,0.8309784284667936
theta5d,-0.9273923998728533
theta6u,0.5304084161412961
theta6d,-0.8381417376987637
theta7u,-0.9623963972332161
theta7d,-0.8647919489913876
theta8u,-2.851854442900331
theta8d,1.1650412447069751
