theta,error_rad
theta5u,0.7180791188968105
theta5d,-0.8209152056684346
theta6u,1.9802728413973867
theta6d,-2.108091395626523
theta7u,-0.41250652999570203
theta7d,-0.6253354133015567
theta8u,-0.07119894416412986
theta8d,-0.9754212139040472
