theta,error_rad
theta5u,0.7253369060709094
theta5d,-0.9871328565075594
theta6u,1.313949276857043
theta6d,-1.8198337621425522
theta7u,-1.3760082530137072
theta7d,-1.0829357638141017
theta8u,-0.45509364521390827
theta8d,-2.2411472281237397
