heater,P_current_w,delta_P_raw_w,delta_P_applied_w,P_next_w,R_ohm,port,V_next_v,clipped,warning
5u,0.029602650697645963,-0.00633230402675742,-0.0006359198258256496,0.028966730871820313,512.0640000350635,11,3.8513400366837867,False,
5d,0.038689802655534185,0.0029409887197781068,0.00029534795337269465,0.03898515060890688,509.8400242919656,7,4.458272101775644,False,
6u,0.033623589058216684,0.0011710205646841777,0.00011759940621700049,0.033741188464433684,514.1361980539365,12,4.165040978781034,False,
6d,0.0342263553241324,-0.0005822169785281278,-5.846897401227957e-05,0.03416788635012012,514.6538964400621,8,4.193403849286464,False,
7u,0.03124920564127228,0.00046638823827629413,4.6836905808464446e-05,0.031296042547080745,511.3774400151507,13,4.000511232371606,False,
7d,0.03622119618731486,0.00013202455784127966,1.3258528565963934e-05,0.036234454715880826,511.5557342129538,9,4.30533890489337,False,
8u,0.0371204264845646,0.019915416282346148,0.0020000000000000018,0.039120426484564604,514.1317715531885,14,4.4847579837072,False,
8d,0.038438330410266286,0.004793820705818391,0.00048141807711725437,0.03891974848738354,513.6152391977142,10,4.470992722971306,False,
