theta,error_rad
theta5u,0.43506152694382116
theta5d,0.1530534312045786
theta6u,0.7888999627187285
theta6d,-0.21071109177501324
theta7u,0.5552863171712232
theta7d,-0.2992517424610126
theta8u,1.908911996839545
theta8d,-0.31943101489078973
