theta,error_rad
theta5u,0.32787207405304564
theta5d,0.34873032768683343
theta6u,0.9299398180222669
theta6d,-0.29076181003761237
theta7u,0.37626438637500925
theta7d,-0.0747816615302419
theta8u,2.369950112751604
theta8d,-0.558968438500024
