theta,value_rad
theta5u,0.5255159582144633
theta5d,-0.836638861893642
theta6u,-0.16568685601884692
theta6d,-0.09376595165174795
theta7u,0.31849593898227235
theta7d,-0.2730024316071886
theta8u,0.0051595777048949465
theta8d,0.4653534048068164
