theta,error_rad
theta5u,0.7008182000031233
theta5d,-0.9605869818218729
theta6u,1.517574693934412
theta6d,-1.5277029361172167
theta7u,-1.0429780660645216
theta7d,-0.778159627147867
theta8u,-0.31335342515825904
theta8d,-1.979935414974939
