theta,error_rad
theta5u,0.681854833509187
theta5d,-0.8937511620213412
theta6u,-0.5285004869075651
theta6d,0.251919801412253
theta7u,-0.4576352608290888
theta7d,-1.2945656858950443
theta8u,-0.32762930158992676
theta8d,-1.8496240479747619
