heater,P_current_w,delta_P_raw_w,delta_P_applied_w,P_next_w,R_ohm,port,V_next_v,clipped,warning
5u,0.02346373582304483,-0.0011465503129232588,-0.00012993883815426086,0.02333379698489057,512.0640000350635,11,3.4566453998189006,False,
5d,0.04112946177381256,0.0005787862634360924,6.559399423020779e-05,0.04119505576804277,509.8400242919656,7,4.582890816230276,False,
6u,0.052107630261158194,0.01764753832202349,0.0020000000000000018,0.054107630261158196,514.1361980539365,12,5.2743427370791895,False,
6d,0.035271937989211556,-0.0006629391067779994,-7.513105733853581e-05,0.03519680693187302,514.6538964400621,8,4.256074932345181,False,
7u,0.041570390759597946,0.003738844257080275,0.0004237241692133728,0.04199411492881132,511.3774400151507,13,4.634095703370567,False,
7d,0.04298309959632932,0.005408987396648528,0.0006130019153887667,0.04359610151171809,511.5557342129538,9,4.722481944661029,False,
8u,0.055,0.011172069588283214,0.0,0.055,514.1317715531885,14,5.317635511712454,True,
8d,0.05043041271526132,0.0031761240991177945,0.00035995095079681405,0.05079036366605814,513.6152391977142,10,5.107514540682321,False,
