,0,1,2,3,4,5,6,7
0,1.0,3.17578195647849e-33,5.574038663424418e-32,2.0899297536015473e-64,1.1053033685516249e-97,4.14422384948601e-130,1.6321002987162315e-161,6.119395973212522e-194
1,5.543239442608242e-32,0.0708447566297417,0.9291552433702586,3.483774164640258e-33,1.0612611893682155e-65,3.9790921267858494e-98,3.022892061308587e-129,1.133402985219605e-161
2,3.4837741646402624e-33,0.9291552433702586,0.0708447566297417,6.683460818972468e-32,1.2579925003244381e-33,4.716716397192069e-66,3.2249346555415847e-96,1.2091568245234347e-128
3,2.089929753601548e-64,5.574038663424415e-32,1.5757363689174948e-32,0.9790301001055705,0.020969899894429784,7.862453127027742e-35,3.09643314727217e-64,1.1609764759949703e-96
4,1.7630958335850048e-96,4.702341945603485e-64,7.862453127027712e-35,0.020969899894429784,0.9790301001055705,1.4812265147220376e-32,3.6704344943993596e-32,1.3761925098987432e-64
5,1.8362640445760234e-128,4.897488426625014e-96,4.716716397192062e-66,1.2579925003244381e-33,4.804322056316024e-32,0.38816293501935517,0.6118370649806443,2.294021558999602e-33
6,1.7212218527519504e-161,4.5906601114400585e-129,3.979092126785848e-98,1.0612611893682155e-65,2.2940215589996e-33,0.6118370649806443,0.38816293501935517,3.3767006449595934e-32
7,9.293109522465976e-194,2.4785594679628087e-161,4.14422384948601e-130,1.1053033685516249e-97,1.3761925098987429e-64,3.6704344943993596e-32,2.88232224566238e-32,0.47606650553556384
