timestamp,port,voltage,current_mA,threshold_mA,min_check_voltage,attempts
2026-07-28 23:58:14,7,3.884,-0.09810738359916307,0.01,0.5,10
2026-07-28 23:58:14,8,3.51,-0.10001054953377621,0.01,0.5,10
2026-07-28 23:58:14,13,3.273,4.1016507211564516e-06,0.01,0.5,10
2026-07-28 23:58:14,14,5.095,4.1016507211564516e-06,0.01,0.5,10
2026-07-28 23:58:14,19,4.119,-4.1016507211564516e-06,0.01,0.5,10
2026-07-28 23:58:14,20,4.285,-4.1016507211564516e-06,0.01,0.5,10
2026-07-28 23:58:14,21,4.157,-4.1016507211564516e-06,0.01,0.5,10
2026-07-28 23:58:14,22,3.957,4.1016507211564516e-06,0.01,0.5,10
2026-07-28 23:58:14,26,4.084,-4.1016507211564516e-06,0.01,0.5,10
2026-07-28 23:58:14,27,3.886,-4.1016507211564516e-06,0.01,0.5,10
2026-07-28 23:58:14,28,3.894,-4.1016507211564516e-06,0.01,0.5,10
2026-07-28 23:58:14,29,4.058,-4.1016507211564516e-06,0.01,0.5,10
2026-07-28 23:58:14,33,3.928,-0.008962106825710572,0.01,0.5,10
2026-07-28 23:58:14,36,4.0,-0.009109766251671925,0.01,0.5,10
2026-07-28 23:58:14,38,4.057,4.1016507211564516e-06,0.01,0.5,10
2026-07-28 23:58:14,48,4.23,-0.13583606064876327,0.01,0.5,10
2026-07-28 23:58:14,49,4.294,-0.12601658638499838,0.01,0.5,10
2026-07-28 23:58:14,66,4.294,-0.19749038057260343,0.01,0.5,10
2026-07-28 23:58:14,67,4.431,-0.19016483238463133,0.01,0.5,10
2026-07-28 23:58:14,69,4.729,-0.16672800016398592,0.01,0.5,10
2026-07-28 23:58:14,71,4.28,-0.15878720436784144,0.01,0.5,10
2026-07-28 23:58:14,82,4.255,4.1016507211564516e-06,0.01,0.5,10
2026-07-28 23:58:14,83,4.269,-0.008223809695903764,0.01,0.5,10
2026-07-28 23:58:14,84,4.004,-0.00817458988724998,0.01,0.5,10
2026-07-29 08:44:54,7,3.874,-0.0987472411116623,0.01,0.5,10
2026-07-29 08:44:54,8,3.481,-0.10058478063473705,0.01,0.5,10
2026-07-29 08:44:54,13,3.273,4.1016507211564516e-06,0.01,0.5,10
2026-07-29 08:44:54,14,5.095,4.1016507211564516e-06,0.01,0.5,10
2026-07-29 08:44:54,15,4.485,4.1016507211564516e-06,0.01,0.5,10
2026-07-29 08:44:54,16,3.899,-4.1016507211564516e-06,0.01,0.5,10
2026-07-29 08:44:54,17,3.732,4.1016507211564516e-06,0.01,0.5,10
2026-07-29 08:44:54,18,3.21,4.1016507211564516e-06,0.01,0.5,10
2026-07-29 08:44:54,19,3.461,-4.1016507211564516e-06,0.01,0.5,10
2026-07-29 08:44:54,20,3.091,-4.1016507211564516e-06,0.01,0.5,10
2026-07-29 08:44:54,21,3.678,4.1016507211564516e-06,0.01,0.5,10
2026-07-29 08:44:54,22,5.086,4.1016507211564516e-06,0.01,0.5,10
2026-07-29 08:44:54,26,4.084,-4.1016507211564516e-06,0.01,0.5,10
2026-07-29 08:44:54,27,3.886,-4.1016507211564516e-06,0.01,0.5,10
2026-07-29 08:44:54,28,3.894,4.1016507211564516e-06,0.01,0.5,10
2026-07-29 08:44:54,29,4.058,-4.1016507211564516e-06,0.01,0.5,10
2026-07-29 08:44:54,33,3.928,-0.009913689793017145,0.01,0.5,10
2026-07-29 08:44:54,36,4.0,-0.010053145917536184,0.01,0.5,10
2026-07-29 08:44:54,38,4.057,4.1016507211564516e-06,0.01,0.5,10
2026-07-29 08:44:54,66,4.294,-0.1981958644966411,0.01,0.5,10
2026-07-29 08:44:54,67,4.431,-0.19085390970578436,0.01,0.5,10
2026-07-29 08:44:54,69,4.729,-0.16727762136061988,0.01,0.5,10
2026-07-29 08:44:54,71,4.299,-0.15932862226303313,0.01,0.5,10
2026-07-29 08:44:54,82,4.255,4.1016507211564516e-06,0.01,0.5,10
2026-07-29 08:44:54,83,4.269,-0.008658584672345555,0.01,0.5,10
2026-07-29 08:44:54,84,4.004,-0.008650381370903243,0.01,0.5,10
2026-07-29 08:45:06,7,3.874,,0.01,0.5,10
2026-07-29 08:45:06,8,3.481,,0.01,0.5,10
2026-07-29 08:45:06,9,3.503,,0.01,0.5,10
2026-07-29 08:45:06,10,3.166,,0.01,0.5,10
2026-07-29 08:45:06,11,3.555,,0.01,0.5,10
2026-07-29 08:45:06,12,3.214,,0.01,0.5,10
2026-07-29 08:45:06,13,3.273,,0.01,0.5,10
2026-07-29 08:45:06,14,5.095,,0.01,0.5,10
2026-07-29 08:45:06,15,4.485,,0.01,0.5,10
2026-07-29 08:45:06,16,3.899,,0.01,0.5,10
2026-07-29 08:45:06,17,3.732,,0.01,0.5,10
2026-07-29 08:45:06,18,3.21,,0.01,0.5,10
2026-07-29 08:45:06,19,3.461,,0.01,0.5,10
2026-07-29 08:45:06,20,3.091,,0.01,0.5,10
2026-07-29 08:45:06,21,3.678,,0.01,0.5,10
2026-07-29 08:45:06,22,5.086,,0.01,0.5,10
2026-07-29 08:45:06,26,4.084,,0.01,0.5,10
2026-07-29 08:45:06,27,3.886,,0.01,0.5,10
2026-07-29 08:45:06,28,3.894,,0.01,0.5,10
2026-07-29 08:45:06,29,4.058,,0.01,0.5,10
2026-07-29 08:45:06,33,3.928,,0.01,0.5,10
2026-07-29 08:45:06,36,4.0,,0.01,0.5,10
2026-07-29 08:45:06,38,4.057,,0.01,0.5,10
2026-07-29 08:45:06,40,3.992,,0.01,0.5,10
2026-07-29 08:45:06,41,4.164,,0.01,0.5,10
2026-07-29 08:45:06,42,3.995,,0.01,0.5,10
2026-07-29 08:45:06,43,4.318,,0.01,0.5,10
2026-07-29 08:45:06,44,3.977,,0.01,0.5,10
2026-07-29 08:45:06,45,4.261,,0.01,0.5,10
2026-07-29 08:45:06,46,4.329,,0.01,0.5,10
2026-07-29 08:45:06,48,4.23,,0.01,0.5,10
2026-07-29 08:45:06,49,3.062,,0.01,0.5,10
2026-07-29 08:45:06,65,4.694,,0.01,0.5,10
2026-07-29 08:45:06,66,4.294,,0.01,0.5,10
2026-07-29 08:45:06,67,4.431,,0.01,0.5,10
2026-07-29 08:45:06,68,4.309,,0.01,0.5,10
2026-07-29 08:45:06,69,4.729,,0.01,0.5,10
2026-07-29 08:45:06,70,5.5,,0.01,0.5,10
2026-07-29 08:45:06,71,4.299,,0.01,0.5,10
2026-07-29 08:45:06,72,5.5,,0.01,0.5,10
2026-07-29 08:45:06,73,4.639,,0.01,0.5,10
2026-07-29 08:45:06,74,3.759,,0.01,0.5,10
2026-07-29 08:45:06,75,5.407,,0.01,0.5,10
2026-07-29 08:45:06,76,5.463,,0.01,0.5,10
2026-07-29 08:45:06,81,4.131,,0.01,0.5,10
2026-07-29 08:45:06,82,4.255,,0.01,0.5,10
2026-07-29 08:45:06,83,4.269,,0.01,0.5,10
2026-07-29 08:45:06,84,4.004,,0.01,0.5,10
2026-07-29 08:45:06,99,4.196,,0.01,0.5,10
2026-07-29 08:45:06,100,3.921,,0.01,0.5,10
2026-07-29 08:45:06,101,4.228,,0.01,0.5,10
2026-07-29 08:45:06,102,3.972,,0.01,0.5,10
2026-07-29 08:45:06,105,4.628,,0.01,0.5,10
2026-07-29 08:45:06,106,4.235,,0.01,0.5,10
2026-07-29 08:45:06,107,4.604,,0.01,0.5,10
2026-07-29 08:45:06,108,4.535,,0.01,0.5,10
2026-07-29 10:19:52,7,3.874,-0.0987964609203161,0.01,0.5,10
2026-07-29 10:19:52,8,3.481,-0.10072423675925611,0.01,0.5,10
2026-07-29 10:19:52,13,3.273,4.1016507211564516e-06,0.01,0.5,10
2026-07-29 10:19:52,14,5.095,4.1016507211564516e-06,0.01,0.5,10
2026-07-29 10:19:52,15,4.507,-4.1016507211564516e-06,0.01,0.5,10
2026-07-29 10:19:52,16,3.899,-4.1016507211564516e-06,0.01,0.5,10
2026-07-29 10:19:52,17,3.732,4.1016507211564516e-06,0.01,0.5,10
2026-07-29 10:19:52,18,3.21,4.1016507211564516e-06,0.01,0.5,10
2026-07-29 10:19:52,19,3.461,-4.1016507211564516e-06,0.01,0.5,10
2026-07-29 10:19:52,20,3.081,-4.1016507211564516e-06,0.01,0.5,10
2026-07-29 10:19:52,21,3.678,4.1016507211564516e-06,0.01,0.5,10
2026-07-29 10:19:52,22,5.086,4.1016507211564516e-06,0.01,0.5,10
2026-07-29 10:19:52,26,4.084,-4.1016507211564516e-06,0.01,0.5,10
2026-07-29 10:19:52,27,3.886,-4.1016507211564516e-06,0.01,0.5,10
2026-07-29 10:19:52,28,3.894,-4.1016507211564516e-06,0.01,0.5,10
2026-07-29 10:19:52,29,4.058,-4.1016507211564516e-06,0.01,0.5,10
2026-07-29 10:19:52,33,3.928,-0.00994650299878635,0.01,0.5,10
2026-07-29 10:19:52,36,4.0,-0.010085959123305389,0.01,0.5,10
2026-07-29 10:19:52,38,4.057,4.1016507211564516e-06,0.01,0.5,10
2026-07-29 10:19:52,66,4.294,-0.19840094703269853,0.01,0.5,10
2026-07-29 10:19:52,67,4.431,-0.1911164153519379,0.01,0.5,10
2026-07-29 10:19:52,69,4.729,-0.16752372040388885,0.01,0.5,10
2026-07-29 10:19:52,71,4.325,-0.15955831470341744,0.01,0.5,10
2026-07-29 10:19:52,82,4.255,4.1016507211564516e-06,0.01,0.5,10
2026-07-29 10:19:52,83,4.269,-0.008732414385326232,0.01,0.5,10
2026-07-29 10:19:52,84,4.004,-0.008683194576672448,0.01,0.5,10
2026-07-29 12:02:59,7,3.874,-0.09883747742752758,0.01,0.5,10
2026-07-29 12:02:59,8,3.481,-0.10069962685492923,0.01,0.5,10
2026-07-29 12:02:59,13,3.273,4.1016507211564516e-06,0.01,0.5,10
2026-07-29 12:02:59,14,5.095,4.1016507211564516e-06,0.01,0.5,10
2026-07-29 12:02:59,15,4.523,-4.1016507211564516e-06,0.01,0.5,10
2026-07-29 12:02:59,16,3.921,-4.1016507211564516e-06,0.01,0.5,10
2026-07-29 12:02:59,17,3.732,4.1016507211564516e-06,0.01,0.5,10
2026-07-29 12:02:59,18,3.21,4.1016507211564516e-06,0.01,0.5,10
2026-07-29 12:02:59,19,3.446,-4.1016507211564516e-06,0.01,0.5,10
2026-07-29 12:02:59,20,3.073,4.1016507211564516e-06,0.01,0.5,10
2026-07-29 12:02:59,21,3.678,4.1016507211564516e-06,0.01,0.5,10
2026-07-29 12:02:59,22,5.086,4.1016507211564516e-06,0.01,0.5,10
2026-07-29 12:02:59,26,4.084,-4.1016507211564516e-06,0.01,0.5,10
2026-07-29 12:02:59,27,3.886,-4.1016507211564516e-06,0.01,0.5,10
2026-07-29 12:02:59,28,3.894,-4.1016507211564516e-06,0.01,0.5,10
2026-07-29 12:02:59,29,4.058,-4.1016507211564516e-06,0.01,0.5,10
2026-07-29 12:02:59,33,3.928,-0.0100039261088824,0.01,0.5,10
2026-07-29 12:02:59,36,4.0,-0.010036739314651605,0.01,0.5,10
2026-07-29 12:02:59,38,4.057,4.1016507211564516e-06,0.01,0.5,10
2026-07-29 12:02:59,66,4.294,-0.19849118334856378,0.01,0.5,10
2026-07-29 12:02:59,67,4.431,-0.1911164153519379,0.01,0.5,10
2026-07-29 12:02:59,69,4.729,-0.16749911049956193,0.01,0.5,10
2026-07-29 12:02:59,71,4.356,-0.15954190810053284,0.01,0.5,10
2026-07-29 12:02:59,82,4.255,4.1016507211564516e-06,0.01,0.5,10
2026-07-29 12:02:59,83,4.269,-0.008650381370903243,0.01,0.5,10
2026-07-29 12:02:59,84,4.004,-0.00862577146657635,0.01,0.5,10
2026-07-29 16:58:26,7,3.874,-0.09809918029772077,0.01,0.5,10
