8.125438246833636136e-01,1.132296171104500981e-01,1.166783906057575551e-02,3.799781797617753001e-03
1.359805417245645853e-01,8.479902800654010031e-01,1.846841462035657671e-03,4.114235746420455767e-03
4.882835523924850853e-03,8.777758816969363775e-03,8.732088548829481933e-01,9.759408217596925172e-02
2.457432137614607923e-03,6.754607911837547454e-03,9.480543095936881659e-02,8.718495566823054599e-01
