1.082790205519837817e-01,2.528359530214473461e-01,5.850659374728485185e-01,3.892281741263891454e-02
1.842241813093630498e-01,2.534604382235494113e-01,1.045065317179673520e-01,4.778946140451362234e-01
6.314433876486044150e-01,3.593891105858062346e-02,8.973566745268055089e-02,1.879541851666016450e-01
6.549476606092859143e-02,4.463552912875022871e-01,1.920792036283029136e-01,2.891760576074210443e-01
