x_power,dp,pow(uW),v_primary,v_secondary,p_primary,p_secondary,scan_type
0.0,0.0,14.861659999999999,4.394,0.0,0.037616437668528485,0.0,phase_coarse
0.0013780522745149,0.25,21.059610000000003,4.473,0.843,0.03898121361427963,0.0013780522745149,phase_coarse
0.0027552629595993783,0.5,28.48144,4.551,1.192,0.040352572891942294,0.0027552629595993783,phase_coarse
0.004133483939829593,0.75,36.30203,4.628,1.46,0.041729603693486106,0.004133483939829593,phase_coarse
0.0055122090980596,1.0,44.18588,4.703,1.686,0.043093078169655456,0.0055122090980596,phase_coarse
0.0068902225896514385,1.25,51.533970000000004,4.777,1.885,0.044459855027473225,0.0068902225896514385,phase_coarse
0.008268955504466057,1.5,58.20062,4.85,2.065,0.045829069218295215,0.008268955504466057,phase_coarse
0.009643179904474847,1.75,63.44092,4.922,2.23,0.0471998673833238,0.009643179904474847,phase_coarse
0.011021051838397513,2.0,66.64204000000001,4.993,2.384,0.0485714078536079,0.011021051838397513,phase_coarse
0.012392664208538153,2.25,67.65391,5.063,2.528,0.049942860650042886,0.012392664208538153,phase_coarse
0.013761918576956692,2.5,66.28229,5.132,2.664,0.0513134074833708,0.013761918576956692,phase_coarse
0.015137820338387866,2.75,62.945519999999995,5.2,2.794,0.05268224175418017,0.015137820338387866,phase_coarse
0.01651129428883543,3.0,57.81894,5.267,2.918,0.05404856855290603,0.01651129428883543,phase_coarse
0.017885460514459627,3.25,57.16411,2.967,3.037,0.017151126585856658,0.017885460514459627,phase_coarse
0.01925339626349409,3.5,51.34185,3.083,3.151,0.01851844896984644,0.01925339626349409,phase_coarse
0.02062111482815942,3.75,44.180659999999996,3.195,3.261,0.019888374292999812,0.02062111482815942,phase_coarse
0.021996557011952318,4.0,36.41162,3.303,3.368,0.021255665504065477,0.021996557011952318,phase_coarse
0.023362524527641447,4.25,28.66485,3.408,3.471,0.02262855030670201,0.023362524527641447,phase_coarse
0.02472807124861537,4.5,21.38952,3.51,3.571,0.02400334639924833,0.02472807124861537,phase_coarse
0.026103934227123475,4.75,15.01506,3.609,3.669,0.02537647668866227,0.026103934227123475,phase_coarse
0.02747323319590353,5.0,9.672892,3.705,3.764,0.026744469290520524,0.02747323319590353,phase_coarse
0.028847608849312263,5.25,5.604718,3.799,3.857,0.02811875882304998,0.028847608849312263,phase_coarse
0.03022489710024286,5.5,3.1098299999999997,3.89,3.948,0.029481987812441924,0.03022489710024286,phase_coarse
0.03160298040109621,5.75,2.431355,3.979,4.037,0.030846467615413976,0.03160298040109621,phase_coarse
0.03297978774378085,6.0,3.653462,4.066,4.124,0.03221011743928147,0.03297978774378085,phase_coarse
0.03435329465971301,6.25,6.718335,4.152,4.209,0.03358708005005378,0.03435329465971301,phase_coarse
0.035721523219816594,6.5,11.31201,4.236,4.292,0.03495984210930161,0.035721523219816594,phase_coarse
0.03709950374592383,6.75,17.06622,4.318,4.374,0.036326439722805706,0.03709950374592383,phase_coarse
0.03846900632504996,7.0,23.662090000000003,4.399,4.454,0.037702095019072956,0.03846900632504996,phase_coarse
0.03984574773676541,7.25,24.9781,4.478,4.533,0.03906841012795227,0.03984574773676541,phase_coarse
0.0412109279591164,7.5,37.60424,4.556,4.61,0.040441289085665535,0.0412109279591164,phase_coarse
0.0425809269596577,7.75,44.351490000000005,4.632,4.686,0.041801769012812094,0.0425809269596577,phase_coarse
0.04395486048774354,8.0,50.12327,4.707,4.761,0.04316641247363575,0.04395486048774354,phase_coarse
0.045331855927605025,8.25,54.638310000000004,4.781,4.835,0.044534342729645765,0.045331855927605025,phase_coarse
0.04671105229835022,8.5,59.0081,4.854,4.908,0.04590469473219797,0.04671105229835022,phase_coarse
0.04807228829742592,8.75,58.275079999999996,4.926,4.979,0.0472766151224947,0.04807228829742592,phase_coarse
0.04943349133101702,9.0,57.74439,4.997,5.049,0.04864926223158485,0.04943349133101702,phase_coarse
0.05079384695773924,9.25,55.53098,5.067,5.118,0.05002180608036388,0.05079384695773924,phase_coarse
0.030593490001013555,5.546398609491,4.125216,4.149,3.972,0.03353856134197669,0.030593490001013555,phase_fine
0.030855928223928134,5.596398609491,4.4655130000000005,4.166,3.989,0.03381396438499305,0.030855928223928134,phase_fine
0.03111948727331918,5.646398609491,4.874465,4.182,4.006,0.03407419595550423,0.03111948727331918,phase_fine
0.03138416714918667,5.696398609491,5.130382,4.198,4.023,0.034335425059587095,0.03138416714918667,phase_fine
0.03164996785153063,5.746398609491,5.906738000000001,4.214,4.04,0.034597651697241626,0.03164996785153063,phase_fine
0.03191688938035105,5.796398609491,6.575723,4.23,4.057,0.03486087586846784,0.03191688938035105,phase_fine
0.03218493173564793,5.846398609491,7.253983,4.246,4.074,0.03512509757326573,0.03218493173564793,phase_fine
0.03245409491742127,5.896398609491,8.014607999999999,4.262,4.091,0.03539031681163528,0.03245409491742127,phase_fine
0.03272437892567106,5.946398609491,8.859029,4.278,4.108,0.03565653358357652,0.03272437892567106,phase_fine
0.03299578376039732,5.996398609491,9.734115999999998,4.294,4.125,0.03592374788908944,0.03299578376039732,phase_fine
0.03326830942160004,6.046398609491,10.697140000000001,4.31,4.142,0.03619195972817403,0.03326830942160004,phase_fine
