mzi_id,layer,arm_index,port,base_voltage,base_phase,target_phase,folded_target_phase,phase_wrap_cycles,phase_offset,initial_voltage,mode
5,2,0,11,3.404,3.141592653589793,0.0,0.0,0,-3.141592653589793,1.6256964082986427,inter_cali_pair_pi0_prebiased
5,2,1,7,3.658,0.0,3.14159,3.14159,0,3.14159,4.718210485431127,inter_cali_pair_pi0_prebiased
6,2,0,12,3.497,3.141592653589793,0.0,0.0,0,-3.141592653589793,1.830629550958633,inter_cali_pair_pi0_prebiased
6,2,1,8,3.525,0.0,3.14159,3.14159,0,3.14159,4.616108393463605,inter_cali_pair_pi0_prebiased
7,2,0,13,3.273,3.141592653589793,0.0,0.0,0,-3.141592653589793,1.3526006235064336,inter_cali_pair_pi0_prebiased
7,2,1,9,3.503,0.0,3.14159,3.14159,0,3.14159,4.607577065549457,inter_cali_pair_pi0_prebiased
8,2,0,14,5.095,3.141592653589793,0.0,0.0,0,-3.141592653589793,4.12993621905448,inter_cali_pair_pi0_prebiased
8,2,1,10,3.166,0.0,3.14159,3.14159,0,3.14159,4.3556746457544655,inter_cali_pair_pi0_prebiased
