mzi_id,probe_arm,eta_ref,eta_cur,delta_eta,delta_Delta,beta_ref,beta_cur,delta_beta,sigma_coeff,bmzi,sigma_reference_mode,relative_sigma_link,relative_sigma_link_wrapped,bmzi_global_delta_Sigma,global_delta_Sigma,global_delta_Sigma_wrapped,delta_Sigma,theta_u,theta_d,delta_fit_rmse_uW,sigma_fit_rmse_uW,delta_outlier_indices,delta_outlier_x,delta_outlier_y,delta_outlier_reason,delta_used_outlier_removal,delta_fit_quality_ok,sigma_outlier_indices,sigma_outlier_x,sigma_outlier_y,sigma_outlier_reason,sigma_used_outlier_removal,sigma_fit_quality_ok,delta_rescan_count,sigma_rescan_count,final_delta_scan_file,final_sigma_scan_file,warning
5,u,1.2336446515949566,0.7052362072610259,-0.5284084443339307,-0.5284084443339307,0.012862127118823174,0.6424090669731992,0.629546939854376,2.0,0,chained_bmzi,1.259093879708752,1.259093879708752,0.0,1.259093879708752,1.259093879708752,1.259093879708752,0.36534271768741067,0.8937511620213414,0.052953267547620725,1.5355671234926798,[],[],[],[],False,True,[],[],[],[],False,True,0,0,results\ColumnPhaseOptimize\run_20260609_162958\iter_018\current_theta_measurement\delta_current\obs5_probe.txt,results\ColumnPhaseOptimize\run_20260609_162958\iter_018\current_theta_measurement\sigma_current\obs5_inter_scan.txt,
6,u,1.3619611741885613,-3.0936062934746094,1.8276178395164155,1.8276178395164155,0.2727066879019011,0.30504886639347983,0.03234217849157872,2.0,5,chained_bmzi,0.06468435698315744,0.06468435698315744,1.259093879708752,1.3237782366919095,1.3237782366919095,1.3237782366919095,1.5756980381041625,-0.251919801412253,0.020899823243663452,2.067423846354603,[],[],[],[],False,True,[],[],[],[],False,True,0,0,results\ColumnPhaseOptimize\run_20260609_162958\iter_018\current_theta_measurement\delta_current\obs6_probe.txt,results\ColumnPhaseOptimize\run_20260609_162958\iter_018\current_theta_measurement\sigma_current\obs6_inter_scan.txt,Delta phase jump may be too large
7,u,1.3178415305691402,1.5281086566997821,0.2102671261306419,0.2102671261306419,0.24041540938578887,0.9782255400001993,0.7378101306144105,2.0,6,chained_bmzi,1.475620261228821,1.475620261228821,1.3237782366919095,2.7993984979207305,2.7993984979207305,2.7993984979207305,1.5048328120256862,1.2945656858950443,5.742763134588753,0.05554151741982963,[],[],[],[],False,True,[],[],[],[],False,True,0,0,results\ColumnPhaseOptimize\run_20260609_162958\iter_018\current_theta_measurement\delta_current\obs7_probe.txt,results\ColumnPhaseOptimize\run_20260609_162958\iter_018\current_theta_measurement\sigma_current\obs7_inter_scan.txt,
8,u,1.6943574634125982,-2.96922993656203,1.619597907204958,1.619597907204958,0.9949921030863456,2.254715855703221,1.2597237526168756,2.0,7,chained_bmzi,2.5194475052337513,2.5194475052337513,2.7993984979207305,5.318846003154482,-0.9643393040251045,5.318846003154482,3.46922195517972,1.8496240479747619,0.009919341751540344,0.0159639555204118,[],[],[],[],False,True,[],[],[],[],False,True,0,0,results\ColumnPhaseOptimize\run_20260609_162958\iter_018\current_theta_measurement\delta_current\obs8_probe.txt,results\ColumnPhaseOptimize\run_20260609_162958\iter_018\current_theta_measurement\sigma_current\obs8_inter_scan.txt,Delta phase jump may be too large
