theta,value_rad
theta5u,0.36534271768741067
theta5d,0.8937511620213414
theta6u,1.5756980381041625
theta6d,-0.251919801412253
theta7u,1.5048328120256862
theta7d,1.2945656858950443
theta8u,3.46922195517972
theta8d,1.8496240479747619
