heater,P_current_w,delta_P_raw_w,delta_P_applied_w,P_next_w,R_ohm,port,V_next_v,clipped,warning
5u,0.03512017867668723,-0.0012068616179707822,-0.0003620584853912326,0.034758120191295996,512.0640000350635,11,4.218812873173511,False,
5d,0.039407650547331065,0.001225411846162923,0.00036762355384887396,0.03977527410117994,509.8400242919656,7,4.503224035506691,False,
6u,0.04253258095566068,0.006406978495973721,0.0019220935487921156,0.0444546745044528,514.1361980539365,12,4.780769533814052,False,
6d,0.038454916764136246,0.00018479541984036326,5.543862595210752e-05,0.038510355390088354,514.6538964400621,8,4.451910202912961,False,
7u,0.035649432227069906,0.0010019211646031764,0.00030057634938095157,0.03595000857645086,511.3774400151507,13,4.287659426114456,False,
7d,0.04244646682354427,0.0017034534357218663,0.0005110360307165607,0.04295750285426083,511.5557342129538,9,4.687766729751647,False,
8u,0.020124497799722064,-0.004953988623666687,-0.0014861965871000062,0.01863830121262206,514.1317715531885,14,3.0955682549715036,False,
8d,0.031631793105150435,-0.0031233257306651683,-0.000936997719199549,0.030694795385950886,513.6152391977142,10,3.97055596538823,False,
