theta_name,theta_current_rad,theta_target_rad,error_rad,abs_error_rad
theta5u,1.431897761206522,1.0471975511965976,-0.3847002100099246,0.3847002100099246
theta5d,-0.6658908414904552,0.0,0.6658908414904552,0.6658908414904552
theta6u,0.124086035555595,1.0471975511965976,0.9231115156410024,0.9231115156410024
theta6d,0.1055558309971456,0.0,-0.1055558309971456,0.1055558309971456
theta7u,1.0202306994012271,1.0471975511965976,0.026966851795370506,0.026966851795370506
theta7d,0.1335986209157003,0.0,-0.1335986209157003,0.1335986209157003
theta8u,-1.7527553517597525,3.141592653589793,-1.3888373018300406,1.3888373018300406
theta8d,0.9571116434415072,0.0,-0.9571116434415075,0.9571116434415075
