timestamp,port,voltage,current_mA,threshold_mA,min_check_voltage,attempts
2026-07-25 14:31:48,7,3.658,-0.09692610819147218,0.01,0.5,10
2026-07-25 14:31:48,8,3.525,-0.09871442790589312,0.01,0.5,10
2026-07-25 14:31:48,13,3.273,4.1016507211564516e-06,0.01,0.5,10
2026-07-25 14:31:48,14,5.095,4.1016507211564516e-06,0.01,0.5,10
2026-07-25 14:31:48,19,4.119,-4.1016507211564516e-06,0.01,0.5,10
2026-07-25 14:31:48,20,4.285,4.1016507211564516e-06,0.01,0.5,10
2026-07-25 14:31:48,21,4.157,-4.1016507211564516e-06,0.01,0.5,10
2026-07-25 14:31:48,22,3.957,4.1016507211564516e-06,0.01,0.5,10
2026-07-25 14:31:48,26,4.084,4.1016507211564516e-06,0.01,0.5,10
2026-07-25 14:31:48,27,3.886,-4.1016507211564516e-06,0.01,0.5,10
2026-07-25 14:31:48,28,3.894,-4.1016507211564516e-06,0.01,0.5,10
2026-07-25 14:31:48,29,4.058,-4.1016507211564516e-06,0.01,0.5,10
2026-07-25 14:31:48,33,3.928,-0.008305842710326753,0.01,0.5,10
2026-07-25 14:31:48,36,4.0,-0.008346859217538225,0.01,0.5,10
2026-07-25 14:31:48,38,4.057,4.1016507211564516e-06,0.01,0.5,10
2026-07-25 14:31:48,48,4.23,-0.13256290256083544,0.01,0.5,10
2026-07-25 14:31:48,49,4.294,-0.12274342829707055,0.01,0.5,10
2026-07-25 14:31:48,66,4.294,-0.19566104435097104,0.01,0.5,10
2026-07-25 14:31:48,67,4.436,-0.18831088625867198,0.01,0.5,10
2026-07-25 14:31:48,82,4.255,4.1016507211564516e-06,0.01,0.5,10
2026-07-25 14:31:48,83,4.269,-0.007526529073308426,0.01,0.5,10
2026-07-25 14:31:48,84,4.004,-0.007493715867539221,0.01,0.5,10
2026-07-25 14:31:48,101,4.228,-0.13451363540008163,0.01,0.5,10
2026-07-25 14:31:48,102,3.972,-0.13583606064876327,0.01,0.5,10
2026-07-25 14:31:59,7,3.658,-0.09690970158858757,0.01,0.5,10
2026-07-25 14:31:59,8,3.525,-0.09871442790589312,0.01,0.5,10
2026-07-25 14:31:59,13,3.273,4.1016507211564516e-06,0.01,0.5,10
2026-07-25 14:31:59,14,5.095,4.1016507211564516e-06,0.01,0.5,10
2026-07-25 14:31:59,19,4.119,-4.1016507211564516e-06,0.01,0.5,10
2026-07-25 14:31:59,20,4.285,4.1016507211564516e-06,0.01,0.5,10
2026-07-25 14:31:59,21,4.157,4.1016507211564516e-06,0.01,0.5,10
2026-07-25 14:31:59,22,3.957,4.1016507211564516e-06,0.01,0.5,10
2026-07-25 14:31:59,26,4.084,4.1016507211564516e-06,0.01,0.5,10
2026-07-25 14:31:59,27,3.886,-4.1016507211564516e-06,0.01,0.5,10
2026-07-25 14:31:59,28,3.894,4.1016507211564516e-06,0.01,0.5,10
2026-07-25 14:31:59,29,4.058,-4.1016507211564516e-06,0.01,0.5,10
2026-07-25 14:31:59,33,3.928,-0.008305842710326753,0.01,0.5,10
2026-07-25 14:31:59,36,4.0,-0.008363265820422804,0.01,0.5,10
2026-07-25 14:31:59,38,4.057,4.1016507211564516e-06,0.01,0.5,10
2026-07-25 14:31:59,48,4.23,-0.13583606064876327,0.01,0.5,10
2026-07-25 14:31:59,49,4.294,-0.12274342829707055,0.01,0.5,10
