3.493986908088400067e-01,1.244841621889034300e-01,5.243821008034250664e-01,1.368044259444694752e-02
3.483794516482189851e-01,1.288208115256733732e-02,1.619962039753625460e-01,4.473292317279218278e-01
2.629045448304626054e-01,4.562659159554811050e-01,2.815091389645783468e-02,2.266590465486112149e-01
2.652170249616627243e-02,3.932483493243123518e-01,2.689394822215066538e-01,2.952767451729243486e-01
