local_sample_row,sample_index,label,iteration,accepted,learning_rate,loss_mae,loss_mse,max_abs_ratio_error,output_power_sum,target_ratio_0,target_ratio_1,target_ratio_2,target_ratio_3,target_ratio_4,target_ratio_5,target_ratio_6,target_ratio_7,measured_ratio_0,measured_ratio_1,measured_ratio_2,measured_ratio_3,measured_ratio_4,measured_ratio_5,measured_ratio_6,measured_ratio_7,ratio_error_0,ratio_error_1,ratio_error_2,ratio_error_3,ratio_error_4,ratio_error_5,ratio_error_6,ratio_error_7,optimized_coefficient_0,optimized_coefficient_1,optimized_coefficient_2,optimized_coefficient_3,optimized_coefficient_4,optimized_coefficient_5,optimized_coefficient_6,optimized_coefficient_7,upload_voltage_0,upload_voltage_1,upload_voltage_2,upload_voltage_3,upload_voltage_4,upload_voltage_5,upload_voltage_6,upload_voltage_7,output_power_0,output_power_1,output_power_2,output_power_3,output_power_4,output_power_5,output_power_6,output_power_7
2,2,1,2,True,0.3675,0.048006289934761304,0.004435859403580593,0.13555397252782403,0.0001698752283,3.2616833985123054e-05,0.34554617942804655,0.26201364622309664,0.21788565012853114,0.00014526290688107667,0.056393989949513834,0.0596669998591548,0.058315654670790876,0.0009497105706023649,0.3954676068564848,0.39756761875092067,0.10787311477596996,0.00577792895304677,0.04055855034868554,0.0312714811521463,0.02053398859214366,0.0009170937366172419,0.04992142742843825,0.13555397252782403,-0.11001253535256118,0.005632666046165693,-0.015835439600828297,-0.028395518707008502,-0.03778166607864722,0.0,0.28876624021770747,0.15637259836438389,0.3062210911634873,0.0,0.07422861376880727,0.0872230909008824,0.09111663052858063,4.318,3.872,3.857,3.853,3.977,4.189,3.858,4.159,1.613323e-07,6.718015e-05,6.753689e-05,1.832497e-05,9.81527e-07,6.889893e-06,5.31225e-06,3.488216e-06
2,2,1,3,True,0.385875,0.04084685574334476,0.0032619429790347854,0.12021645495741357,0.0001675320175,3.2616833985123054e-05,0.34554617942804655,0.26201364622309664,0.21788565012853114,0.00014526290688107667,0.056393989949513834,0.0596669998591548,0.058315654670790876,0.0009792426692408214,0.38142201683925875,0.3822301011805102,0.1263680836410867,0.0064937676763786355,0.04424639606575501,0.03191170905585256,0.0263486828719173,0.0009466258352556984,0.0358758374112122,0.12021645495741357,-0.09151756648744444,0.006348504769497559,-0.012147593883758821,-0.02775529080330224,-0.031966971798873575,0.0,0.26950280940875887,0.10406570921520979,0.34867217824265684,0.0,0.08033911402477689,0.0981802116819493,0.10569563092667862,4.318,3.88,3.891,3.827,3.977,4.184,3.849,4.147,1.640545e-07,6.39004e-05,6.403578e-05,2.11707e-05,1.087914e-06,7.412688e-06,5.346233e-06,4.414248e-06
2,2,1,4,True,0.40516875,0.014063391500365719,0.0003486417080896871,0.04122599887577871,0.00015362232169999999,3.2616833985123054e-05,0.34554617942804655,0.26201364622309664,0.21788565012853114,0.00014526290688107667,0.056393989949513834,0.0596669998591548,0.058315654670790876,0.0010703112554248033,0.38677217830382526,0.2672621370752269,0.20193666946774183,0.008886644758995333,0.05128938238146677,0.04856967345260478,0.03421300330471441,0.0010376944214396803,0.04122599887577871,0.00524849085213025,-0.015948980660789314,0.008741381852114255,-0.005104607568047065,-0.01109732640655002,-0.024102651366076464,0.0,0.2549670412096548,0.055357758430683225,0.38575223625941657,0.0,0.0852609394541671,0.10942578816260977,0.11864764893171348,4.318,3.887,4.002,3.804,3.977,4.18,3.838,4.136,1.644237e-07,5.941684e-05,4.105743e-05,3.102198e-05,1.365187e-06,7.879194e-06,7.461386e-06,5.255881e-06
3,3,0,0,True,0.35,0.0361821269081606,0.0027417179621852666,0.12449514616805829,0.00017194388100000003,0.3778246775888568,0.3314137315566839,0.00020431670990666938,0.010454452144770735,0.07716317141349746,0.06688298741009506,0.07228158101967412,0.0637750821565151,0.5023198237569151,0.3365034548685102,0.007507280820304386,0.018295126187130785,0.06646116124365017,0.033462813369904094,0.02290856166030124,0.012541778093283816,0.12449514616805829,0.0050897233118262775,0.0073029641103977165,0.00784067404236005,-0.010702010169847287,-0.033420174040190966,-0.04937301935937288,-0.05123330406323129,0.3778246775888568,0.3314137315566839,0.00020431670990666938,0.010454452144770735,0.07716317141349746,0.06688298741009506,0.07228158101967412,0.0637750821565151,3.934,3.853,4.163,4.147,3.814,4.195,3.872,4.182,8.637082e-05,5.785971e-05,1.290831e-06,3.145735e-06,1.142759e-05,5.753726e-06,3.938987e-06,2.156482e-06
3,3,0,1,True,0.35,0.02966279999866396,0.001757132569848562,0.0967692075154446,0.00016887647,0.3778246775888568,0.3314137315566839,0.00020431670990666938,0.010454452144770735,0.07716317141349746,0.06688298741009506,0.07228158101967412,0.0637750821565151,0.4745938851043014,0.34435555172369486,0.008128414811133841,0.011470526355743936,0.0710564947265892,0.04063104232342137,0.031564894742292994,0.018199190212822423,0.0967692075154446,0.012941820167010953,0.007924098101227172,0.0010160742109732012,-0.006106676686908258,-0.026251945086673688,-0.04071668627738113,-0.04557589194369268,0.3342513764300364,0.3296323283975447,0.0,0.0077102162299447176,0.08090887497294401,0.07858004832416189,0.08956213779545463,0.08170673857864605,3.953,3.853,4.164,4.169,3.81,4.185,3.856,4.167,8.014774e-05,5.815355e-05,1.372698e-06,1.937102e-06,1.199977e-05,6.861627e-06,5.330568e-06,3.073415e-06
3,3,0,2,True,0.3675,0.02367680280318501,0.0010670786967434897,0.07247995280454311,0.000166371285,0.3778246775888568,0.3314137315566839,0.00020431670990666938,0.010454452144770735,0.07716317141349746,0.06688298741009506,0.07228158101967412,0.0637750821565151,0.4503046303933999,0.3453386201831644,0.00830642138756096,0.010654717248832933,0.07472773922495099,0.04628637087223315,0.039971242633607115,0.02441025805625051,0.07247995280454311,0.013924888626480503,0.008102104677654291,0.0002002651040621979,-0.0024354321885464714,-0.020596616537861913,-0.032310338386067006,-0.039364824100264595,0.2986886926681105,0.3248762094861682,0.0,0.0073368089574120665,0.0831530786553828,0.08822763814351448,0.1045255200023922,0.09845587886795311,3.968,3.856,4.164,4.172,3.807,4.178,3.843,4.153,7.491776e-05,5.745443e-05,1.38195e-06,1.772639e-06,1.243255e-05,7.700723e-06,6.650067e-06,4.061166e-06
3,3,0,3,True,0.385875,0.01831658441846519,0.0005991245472141045,0.05126357968104983,0.000165290191,0.3778246775888568,0.3314137315566839,0.00020431670990666938,0.010454452144770735,0.07716317141349746,0.06688298741009506,0.07228158101967412,0.0637750821565151,0.4290882572699066,0.3450601009953458,0.008346853443953006,0.010668303964873511,0.07645728959197584,0.05178396218321267,0.047618106993414996,0.03097712555731755,0.05126357968104983,0.013646369438661876,0.008142536734046336,0.00021385182010277663,-0.00070588182152162,-0.01509902522688239,-0.024663474026259125,-0.032797956599197556,0.27072049087965744,0.31950294308742505,0.0,0.0072595316603820655,0.08409285105113816,0.09617535755006194,0.1169932718271158,0.11364578036764271,3.979,3.858,4.164,4.172,3.806,4.171,3.832,4.14,7.092408e-05,5.703505e-05,1.379653e-06,1.763366e-06,1.263764e-05,8.559381e-06,7.870806e-06,5.120215e-06
4,4,4,0,True,0.35,0.08891851067327589,0.009507731564849497,0.13550037331044865,0.0001804917293,0.0841851341503262,0.060865702599073465,0.2903740816371356,2.3121837314910157e-05,0.29705051736636784,0.20946043049854432,2.563333790945038e-05,0.058015378573328176,0.19915300351659937,0.16212942340067657,0.18655730171454457,0.13552349514776355,0.18968353914485986,0.11010720589289628,0.003967712552688141,0.012878318629971706,0.11496786936627316,0.1012637208016031,-0.103816779922591,0.13550037331044865,-0.10736697822150798,-0.09935322460564804,0.003942079214778691,-0.04513705994335647,0.0841851341503262,0.060865702599073465,0.2903740816371356,2.3121837314910157e-05,0.29705051736636784,0.20946043049854432,2.563333790945038e-05,0.058015378573328176,4.083,3.994,3.775,4.23,3.663,4.085,3.995,4.187,3.594547e-05,2.926302e-05,3.367205e-05,2.446087e-05,3.423631e-05,1.987344e-05,7.161393e-07,2.32443e-06
4,4,4,1,True,0.35,0.052140796797973885,0.005006415681683081,0.17174780527334552,0.0001569418088,0.0841851341503262,0.060865702599073465,0.2903740816371356,2.3121837314910157e-05,0.29705051736636784,0.20946043049854432,2.563333790945038e-05,0.058015378573328176,0.1163150860792169,0.03759539949943536,0.2533409058045723,0.17177092711066042,0.2462376360734285,0.1494039745003882,0.004711063327568836,0.020625007604729483,0.03212995192889069,-0.023270303099638102,-0.03703317583256327,0.17174780527334552,-0.050812881292939344,-0.06005645599815612,0.004685429989659386,-0.03739037096859869,0.0439463798721306,0.025423400318512382,0.32670995461004243,0.0,0.3346289597438956,0.24423405911052112,0.0,0.07381334955350294,4.148,4.132,3.756,4.23,3.643,4.065,3.995,4.174,1.82547e-05,5.90029e-06,3.975978e-05,2.695804e-05,3.864498e-05,2.344773e-05,7.393628e-07,3.236926e-06
4,4,4,2,True,0.3675,0.04769413501998813,0.004697925037425065,0.17212665830648605,0.00016187978850000002,0.0841851341503262,0.060865702599073465,0.2903740816371356,2.3121837314910157e-05,0.29705051736636784,0.20946043049854432,2.563333790945038e-05,0.058015378573328176,0.06141898931378946,0.07493047842720649,0.24884168909079096,0.17214978014380095,0.25330049155580653,0.15921635578366225,0.004610739283242886,0.025531476401700382,-0.022766144836536745,0.014064775828133022,-0.04153239254634461,0.17212665830648605,-0.04375002581056131,-0.05024407471488207,0.004585105945333436,-0.03248390217162779,0.03213862253826327,0.033975236707629385,0.34031964672850945,0.0,0.3533026936190508,0.2663048066898435,0.0,0.08755431088446296,4.194,4.088,3.749,4.23,3.633,4.052,3.995,4.162,9.942493e-06,1.212973e-05,4.028244e-05,2.786757e-05,4.100423e-05,2.577391e-05,7.463855e-07,4.13303e-06
4,4,4,3,True,0.385875,0.04537979841900285,0.0044744282386555015,0.16827203090028905,0.0001723162523,0.0841851341503262,0.060865702599073465,0.2903740816371356,2.3121837314910157e-05,0.29705051736636784,0.20946043049854432,2.563333790945038e-05,0.058015378573328176,0.09301246856330335,0.045598925783972614,0.24762945706195585,0.16829515273760395,0.24991154012000294,0.16168086079016936,0.0044454617006546866,0.02942613324233723,0.008827334412977145,-0.01526677681510085,-0.04274462457517972,0.16827203090028905,-0.0471389772463649,-0.047779569708374964,0.004419828362745236,-0.028589245330990946,0.04092350867706189,0.028547991334948553,0.35634595870233016,0.0,0.3701847348287012,0.2856927390204486,0.0,0.10008903663493983,4.159,4.116,3.74,4.23,3.624,4.041,3.995,4.151,1.602756e-05,7.857436e-06,4.267058e-05,2.899999e-05,4.306382e-05,2.786024e-05,7.660253e-07,5.070601e-06
4,4,4,4,True,0.40516875,0.04429829211158265,0.004343629206146717,0.16481542985171144,0.0001827833337,0.0841851341503262,0.060865702599073465,0.2903740816371356,2.3121837314910157e-05,0.29705051736636784,0.20946043049854432,2.563333790945038e-05,0.058015378573328176,0.0746515545142396,0.06900147702033076,0.24065005878596685,0.16483855168902634,0.24874423219910888,0.16516582441564254,0.004267597511271346,0.03268070386441365,-0.0095335796360866,0.008135774421257291,-0.049724022851168725,0.16481542985171144,-0.04830628516725896,-0.04429460608290178,0.004241964173361896,-0.025334674708914526,0.037346948627123955,0.03473361221365195,0.373664744810675,0.0,0.38928397531588926,0.30505152755472875,0.0,0.11167250542914077,4.173,4.084,3.731,4.23,3.614,4.029,3.995,4.141,1.364506e-05,1.261232e-05,4.398682e-05,3.012974e-05,4.54663e-05,3.018956e-05,7.800457e-07,5.973488e-06
4,4,4,5,True,0.4254271875,0.042143233810427075,0.004203064825000462,0.1637142945803545,0.00019240965619999998,0.0841851341503262,0.060865702599073465,0.2903740816371356,2.3121837314910157e-05,0.29705051736636784,0.20946043049854432,2.563333790945038e-05,0.058015378573328176,0.08491013560680122,0.050622906315447184,0.2425413096289291,0.1637374164176694,0.24952001343475194,0.16875514795499127,0.004159272542788318,0.03575379809862162,0.0007250014564750135,-0.01024279628362628,-0.04783277200820646,0.1637142945803545,-0.0475305039316159,-0.040705282543553045,0.004133639204878868,-0.022261580474706555,0.041402792598511554,0.031272432583482015,0.39481869600343344,0.0,0.4098347823531692,0.32389565724199804,0.0,0.12245056483678166,4.158,4.102,3.72,4.23,3.603,4.018,3.995,4.132,1.633753e-05,9.740336e-06,4.666729e-05,3.150466e-05,4.801006e-05,3.247012e-05,8.002842e-07,6.879376e-06
4,4,4,6,False,0.44669854687500005,0.042280606587540175,0.004171990219268238,0.16082042453671094,0.0002041237012,0.0841851341503262,0.060865702599073465,0.2903740816371356,2.3121837314910157e-05,0.29705051736636784,0.20946043049854432,2.563333790945038e-05,0.058015378573328176,0.07992217417229548,0.06520800828982813,0.23722188905714392,0.16084354637402584,0.24633043445912198,0.1689019442490885,0.0039853294606045486,0.037586673937891536,-0.004262959978030723,0.0043423056907546664,-0.05315219257999165,0.16082042453671094,-0.05072008290724586,-0.04055848624945582,0.003959696122695098,-0.02042870463543664,0.04107893550142191,0.035847874799314526,0.41618552575250245,0.0,0.43106658939165854,0.3420786478043395,0.0,0.13239478048597395,4.159,4.079,3.709,4.23,3.593,4.008,3.995,4.124,1.631401e-05,1.33105e-05,4.842261e-05,3.283198e-05,5.028188e-05,3.447689e-05,8.135002e-07,7.672331e-06
4,4,4,7,True,0.22334927343750002,0.041431021643593025,0.0041570989097194306,0.16167266586106788,0.0001982465991,0.0841851341503262,0.060865702599073465,0.2903740816371356,2.3121837314910157e-05,0.29705051736636784,0.20946043049854432,2.563333790945038e-05,0.058015378573328176,0.08301438750885487,0.058190506431744386,0.23910740570177075,0.16169578769838278,0.24857616838684019,0.1687675861875605,0.004077054051213734,0.036571104033632826,-0.0011707466414713347,-0.002675196167329079,-0.051266675935364825,0.16167266586106788,-0.048474348979527654,-0.04069284431098383,0.004051420713304284,-0.02144427453969535,0.04124086404996673,0.03356015369139827,0.40550211087796795,0.0,0.42045068587241385,0.33298715252316874,0.0,0.1274226726613778,4.158,4.09,3.715,4.23,3.598,4.013,3.995,4.128,1.645732e-05,1.153607e-05,4.740223e-05,3.205564e-05,4.927938e-05,3.34576e-05,8.082621e-07,7.250097e-06
4,4,4,8,True,0.23451673710937504,0.0412846389976253,0.004127524943018349,0.1611576125044394,0.0002042060432,0.0841851341503262,0.060865702599073465,0.2903740816371356,2.3121837314910157e-05,0.29705051736636784,0.20946043049854432,2.563333790945038e-05,0.058015378573328176,0.08157740945837004,0.05871045642002822,0.23878137608417263,0.1611807343417543,0.2484195335508073,0.1697609407477124,0.00400657682397129,0.037562972573183875,-0.0026077246919561647,-0.0021552461790452435,-0.05159270555296294,0.1611576125044394,-0.04863098381556055,-0.03969948975083193,0.00398094348606184,-0.0204524060001443,0.04151542373230634,0.03418753196768779,0.41752500444077345,0.0,0.43181873202859383,0.34253030559468045,0.0,0.1324517139561048,4.157,4.087,3.708,4.23,3.592,4.007,3.995,4.124,1.66586e-05,1.198903e-05,4.87606e-05,3.291408e-05,5.072877e-05,3.466621e-05,8.181672e-07,7.670586e-06
4,4,4,9,True,0.2462425739648438,0.04114360661061087,0.004121035233794108,0.16067443547726423,0.000210200706,0.0841851341503262,0.060865702599073465,0.2903740816371356,2.3121837314910157e-05,0.29705051736636784,0.20946043049854432,2.563333790945038e-05,0.058015378573328176,0.08128126838926981,0.05954856307666254,0.2386723192071486,0.16069755731457913,0.24641001919375094,0.17029486095065732,0.003925624303088687,0.039169787564842906,-0.00290386576105639,-0.001317139522410922,-0.051701762429986975,0.16067443547726423,-0.0506404981726169,-0.039165569547887,0.0038999909651792363,-0.01884559100848527,0.04215755657264531,0.034718245334343784,0.43022932505394534,0.0,0.44379375065778015,0.35230601013601626,0.0,0.13748796705335437,4.155,4.084,3.701,4.23,3.587,4.002,3.995,4.119,1.708538e-05,1.251715e-05,5.016909e-05,3.377874e-05,5.179556e-05,3.57961e-05,8.25169e-07,8.233517e-06
4,4,4,10,True,0.258554702663086,0.040885466437583215,0.004071377816291456,0.15970568387687228,0.00021637506050000002,0.0841851341503262,0.060865702599073465,0.2903740816371356,2.3121837314910157e-05,0.29705051736636784,0.20946043049854432,2.563333790945038e-05,0.058015378573328176,0.08171343757983604,0.05837641348689536,0.23775092139142345,0.15972880571418718,0.24721735433090725,0.17113728317132,0.003861815211369981,0.040213969114060624,-0.0024716965704901644,-0.0024892891121781058,-0.05262316024571212,0.15970568387687228,-0.04983316303546059,-0.03832314732722433,0.0038361818734605306,-0.017801409459267552,0.042908364721068765,0.03505879795192654,0.44359705886618817,0.0,0.45688708960551166,0.3624324523251006,0.0,0.1423605832330634,4.152,4.083,3.695,4.23,3.58,3.996,3.995,4.115,1.768075e-05,1.26312e-05,5.144337e-05,3.456133e-05,5.349167e-05,3.702984e-05,8.356005e-07,8.7013e-06
4,4,4,11,True,0.2714824377962403,0.04059787936211039,0.0040376576213796474,0.1586209162472873,0.00022302231100000002,0.0841851341503262,0.060865702599073465,0.2903740816371356,2.3121837314910157e-05,0.29705051736636784,0.20946043049854432,2.563333790945038e-05,0.058015378573328176,0.08209510482563333,0.059415759529099305,0.2376273017814796,0.1586440380846022,0.2463021289381222,0.1710539623993045,0.003796234539063672,0.041065469902695065,-0.002090029324692877,-0.0014499430699741606,-0.052746779855655984,0.1586209162472873,-0.05074838842824564,-0.03840646809923981,0.0037706012011542215,-0.01694990867063311,0.04357938693151804,0.03573459622848029,0.4578833226942363,0.0,0.470415918189476,0.3728365137855199,0.0,0.1471933532692744,4.149,4.079,3.688,4.23,3.574,3.991,3.995,4.111,1.830904e-05,1.325104e-05,5.299619e-05,3.538116e-05,5.493087e-05,3.814885e-05,8.46645e-07,9.158516e-06
