dp,pow(uW)
0.000000000000,16.552060000000
0.001000000000,25.323460000000
0.002000000000,37.292480000000
0.003000000000,51.227700000000
0.004000000000,66.160400000000
0.005000000000,81.671320000000
0.006000000000,97.111840000000
0.007000000000,111.774800000000
0.008000000000,125.359500000000
0.009000000000,137.903600000000
0.010000000000,148.782600000000
0.011000000000,157.978300000000
0.012000000000,165.280400000000
0.013000000000,170.399200000000
0.014000000000,172.869900000000
0.015000000000,173.430200000000
0.016000000000,169.166500000000
0.017000000000,163.360300000000
0.018000000000,155.156900000000
0.019000000000,144.830300000000
0.020000000000,137.074800000000
0.021000000000,99.310320000000
0.022000000000,83.898600000000
0.023000000000,69.084090000000
0.024000000000,55.115140000000
0.025000000000,42.164050000000
0.026000000000,30.410600000000
0.027000000000,20.136680000000
0.028000000000,11.686560000000
0.029000000000,5.378052000000
0.030000000000,1.579933000000
0.031000000000,0.648753000000
0.032000000000,2.755442000000
0.033000000000,7.690760000000
0.034000000000,15.243750000000
0.035000000000,24.966630000000
0.036000000000,36.288170000000
0.037000000000,49.099780000000
0.038000000000,62.326090000000
0.039000000000,75.872410000000
0.040000000000,90.034000000000
0.041000000000,103.892400000000
0.042000000000,117.889600000000
0.043000000000,130.672400000000
0.044000000000,142.691500000000
0.045000000000,152.509300000000
0.046000000000,160.473200000000
0.047000000000,165.626000000000
0.048000000000,168.404700000000
0.049000000000,167.976400000000
