dp,pow(uW)
0.000000000000,29.221050000000
0.001000000000,39.992650000000
0.002000000000,53.254760000000
0.003000000000,67.670110000000
0.004000000000,82.889240000000
0.005000000000,98.179200000000
0.006000000000,112.763500000000
0.007000000000,126.400100000000
0.008000000000,138.588800000000
0.009000000000,148.483100000000
0.010000000000,155.976000000000
0.011000000000,161.070000000000
0.012000000000,163.331900000000
0.013000000000,162.973400000000
0.014000000000,159.893200000000
0.015000000000,154.498100000000
0.016000000000,146.945500000000
0.017000000000,140.335700000000
0.018000000000,109.712100000000
0.019000000000,95.588530000000
0.020000000000,81.275850000000
0.021000000000,67.163530000000
0.022000000000,53.570230000000
0.023000000000,40.795480000000
0.024000000000,29.541290000000
0.025000000000,19.929020000000
0.026000000000,12.208700000000
0.027000000000,6.741453000000
0.028000000000,3.804256000000
0.029000000000,3.534660000000
0.030000000000,5.929353000000
0.031000000000,10.958730000000
0.032000000000,18.493870000000
0.033000000000,28.304900000000
0.034000000000,39.818530000000
0.035000000000,52.975870000000
0.036000000000,67.037890000000
0.037000000000,81.530920000000
0.038000000000,96.012530000000
0.039000000000,110.122600000000
0.040000000000,123.127200000000
0.041000000000,134.745600000000
0.042000000000,144.423000000000
0.043000000000,152.196700000000
0.044000000000,157.716000000000
0.045000000000,161.045500000000
0.046000000000,161.877600000000
0.047000000000,160.462900000000
0.048000000000,156.800800000000
0.049000000000,151.984100000000
