dp,pow(uW)
0.000000000000,2.515611000000
0.001000000000,0.364112700000
0.002000000000,0.481400800000
0.003000000000,3.180637000000
0.004000000000,8.558930000000
0.005000000000,16.455980000000
0.006000000000,26.623090000000
0.007000000000,38.534410000000
0.008000000000,51.774080000000
0.009000000000,58.929210000000
0.010000000000,79.773860000000
0.011000000000,93.382600000000
0.012000000000,106.235000000000
0.013000000000,118.132800000000
0.014000000000,128.626800000000
0.015000000000,137.600600000000
0.016000000000,142.390100000000
0.017000000000,156.194600000000
0.018000000000,155.996400000000
0.019000000000,152.918700000000
0.020000000000,147.342900000000
0.021000000000,139.786400000000
0.022000000000,130.035100000000
0.023000000000,118.565900000000
0.024000000000,105.897500000000
0.025000000000,92.289350000000
0.026000000000,78.361900000000
0.027000000000,64.696290000000
0.028000000000,51.429980000000
0.029000000000,39.031290000000
0.030000000000,27.838460000000
0.031000000000,18.154130000000
0.032000000000,10.232870000000
0.033000000000,4.460990000000
0.034000000000,1.029080000000
0.035000000000,0.146821600000
0.036000000000,1.858181000000
0.037000000000,6.110298000000
0.038000000000,12.684140000000
0.039000000000,21.216110000000
0.040000000000,31.388380000000
0.041000000000,42.845720000000
0.042000000000,55.167900000000
0.043000000000,68.048310000000
0.044000000000,80.958860000000
0.045000000000,93.704110000000
0.046000000000,106.076000000000
0.047000000000,117.547800000000
0.048000000000,127.995600000000
0.049000000000,134.221600000000
