dp,pow(uW)
0.000000000000,26.222650000000
0.001000000000,36.069800000000
0.002000000000,41.802030000000
0.003000000000,60.453090000000
0.004000000000,73.554090000000
0.005000000000,86.563870000000
0.006000000000,99.291670000000
0.007000000000,111.042600000000
0.008000000000,121.645500000000
0.009000000000,130.336300000000
0.010000000000,137.332200000000
0.011000000000,141.879300000000
0.012000000000,144.124000000000
0.013000000000,143.871900000000
0.014000000000,141.297900000000
0.015000000000,136.498200000000
0.016000000000,129.575300000000
0.017000000000,120.653400000000
0.018000000000,111.127500000000
0.019000000000,90.580160000000
0.020000000000,77.726570000000
0.021000000000,64.481220000000
0.022000000000,51.513160000000
0.023000000000,39.061680000000
0.024000000000,27.945070000000
0.025000000000,18.263660000000
0.026000000000,10.510580000000
0.027000000000,5.058742000000
0.028000000000,1.952627000000
0.029000000000,1.298286000000
0.030000000000,3.088601000000
0.031000000000,7.203794000000
0.032000000000,13.473590000000
0.033000000000,21.651750000000
0.034000000000,31.466000000000
0.035000000000,42.496900000000
0.036000000000,54.520580000000
0.037000000000,67.262550000000
0.038000000000,80.061740000000
0.039000000000,92.599340000000
0.040000000000,104.379600000000
0.041000000000,115.250400000000
0.042000000000,120.913600000000
0.043000000000,132.557000000000
0.044000000000,136.398300000000
0.045000000000,142.084900000000
0.046000000000,143.488700000000
0.047000000000,142.691700000000
0.048000000000,139.554200000000
0.049000000000,134.754400000000
