dp,pow(uW)
0.000000000000,84.855230000000
0.001000000000,99.150260000000
0.002000000000,113.274400000000
0.003000000000,126.582800000000
0.004000000000,138.445300000000
0.005000000000,148.149500000000
0.006000000000,155.461900000000
0.007000000000,160.058500000000
0.008000000000,158.700500000000
0.009000000000,161.338900000000
0.010000000000,161.694200000000
0.011000000000,152.541600000000
0.012000000000,144.592100000000
0.013000000000,134.467500000000
0.014000000000,122.578700000000
0.015000000000,113.066900000000
0.016000000000,74.194150000000
0.017000000000,59.297030000000
0.018000000000,45.325430000000
0.019000000000,32.548830000000
0.020000000000,21.787590000000
0.021000000000,13.225050000000
0.022000000000,7.230398000000
0.023000000000,3.870070000000
0.024000000000,3.126195000000
0.025000000000,5.045443000000
0.026000000000,9.582213000000
0.027000000000,16.673960000000
0.028000000000,26.011600000000
0.029000000000,37.524900000000
0.030000000000,50.611840000000
0.031000000000,65.036680000000
0.032000000000,79.771740000000
0.033000000000,94.541970000000
0.034000000000,108.830100000000
0.035000000000,121.891800000000
0.036000000000,133.686600000000
0.037000000000,143.782500000000
0.038000000000,151.665700000000
0.039000000000,152.786200000000
0.040000000000,160.867500000000
0.041000000000,161.590500000000
0.042000000000,159.486100000000
0.043000000000,154.887800000000
0.044000000000,147.843000000000
0.045000000000,138.650900000000
0.046000000000,131.458100000000
0.047000000000,125.863000000000
0.048000000000,75.673180000000
0.049000000000,62.095160000000
