dp,pow(uW)
0.000000000000,5.657365000000
0.001000000000,10.201920000000
0.002000000000,17.703000000000
0.003000000000,27.480720000000
0.004000000000,39.402260000000
0.005000000000,52.739930000000
0.006000000000,67.335980000000
0.007000000000,82.405370000000
0.008000000000,97.765920000000
0.009000000000,113.036800000000
0.010000000000,127.636800000000
0.011000000000,134.428600000000
0.012000000000,153.135400000000
0.013000000000,163.269000000000
0.014000000000,170.797200000000
0.015000000000,175.552400000000
0.016000000000,177.609000000000
0.017000000000,176.737800000000
0.018000000000,172.890200000000
0.019000000000,167.510700000000
0.020000000000,142.502100000000
0.021000000000,129.547200000000
0.022000000000,115.367600000000
0.023000000000,100.247100000000
0.024000000000,84.980700000000
0.025000000000,69.615370000000
0.026000000000,54.812960000000
0.027000000000,41.090570000000
0.028000000000,28.862490000000
0.029000000000,18.548590000000
0.030000000000,10.754290000000
0.031000000000,5.506004000000
0.032000000000,3.206678000000
0.033000000000,3.761499000000
0.034000000000,7.124519000000
0.035000000000,13.112060000000
0.036000000000,21.367340000000
0.037000000000,31.829780000000
0.038000000000,43.909200000000
0.039000000000,57.775530000000
0.040000000000,72.398690000000
0.041000000000,87.649230000000
0.042000000000,103.255500000000
0.043000000000,118.124500000000
0.044000000000,132.136600000000
0.045000000000,144.558200000000
0.046000000000,155.222700000000
0.047000000000,163.451300000000
0.048000000000,169.500700000000
0.049000000000,172.769400000000
