dp,pow(uW)
0.000000000000,5.681978000000
0.001000000000,11.641270000000
0.002000000000,20.489230000000
0.003000000000,31.664570000000
0.004000000000,44.364740000000
0.005000000000,58.000110000000
0.006000000000,71.636360000000
0.007000000000,84.962840000000
0.008000000000,97.783290000000
0.009000000000,109.703100000000
0.010000000000,120.959500000000
0.011000000000,131.191500000000
0.012000000000,140.319300000000
0.013000000000,147.790800000000
0.014000000000,153.358700000000
0.015000000000,154.903000000000
0.016000000000,147.846700000000
0.017000000000,142.274400000000
0.018000000000,134.160700000000
0.019000000000,123.935600000000
0.020000000000,111.879500000000
0.021000000000,98.697960000000
0.022000000000,92.836630000000
0.023000000000,71.626300000000
0.024000000000,58.266420000000
0.025000000000,45.797680000000
0.026000000000,34.524150000000
0.027000000000,24.185380000000
0.028000000000,15.341970000000
0.029000000000,8.415886000000
0.030000000000,3.627322000000
0.031000000000,1.384541000000
0.032000000000,1.959313000000
0.033000000000,5.327323000000
0.034000000000,11.372480000000
0.035000000000,19.532880000000
0.036000000000,29.400110000000
0.037000000000,40.758610000000
0.038000000000,52.919470000000
0.039000000000,65.967930000000
0.040000000000,79.302600000000
0.041000000000,92.920270000000
0.042000000000,106.674100000000
0.043000000000,119.714700000000
0.044000000000,132.254400000000
0.045000000000,142.834600000000
0.046000000000,151.569400000000
0.047000000000,157.499100000000
0.048000000000,160.736800000000
0.049000000000,145.244600000000
