dp,pow(uW)
0.000000000000,34.145330000000
0.001000000000,45.681790000000
0.002000000000,58.936770000000
0.003000000000,73.229680000000
0.004000000000,88.330690000000
0.005000000000,103.649400000000
0.006000000000,118.241300000000
0.007000000000,131.845600000000
0.008000000000,143.917900000000
0.009000000000,153.531700000000
0.010000000000,160.604900000000
0.011000000000,164.892200000000
0.012000000000,166.403800000000
0.013000000000,165.102500000000
0.014000000000,161.125000000000
0.015000000000,154.510000000000
0.016000000000,145.612900000000
0.017000000000,134.466200000000
0.018000000000,121.412200000000
0.019000000000,107.079400000000
0.020000000000,99.169290000000
0.021000000000,88.346850000000
0.022000000000,73.513930000000
0.023000000000,58.261900000000
0.024000000000,43.824070000000
0.025000000000,31.056010000000
0.026000000000,20.278200000000
0.027000000000,12.018970000000
0.028000000000,6.435538000000
0.029000000000,3.613125000000
0.030000000000,3.488343000000
0.031000000000,6.067743000000
0.032000000000,11.194650000000
0.033000000000,18.722820000000
0.034000000000,28.616870000000
0.035000000000,40.416870000000
0.036000000000,53.872650000000
0.037000000000,68.493190000000
0.038000000000,83.395220000000
0.039000000000,98.270330000000
0.040000000000,112.372200000000
0.041000000000,125.248600000000
0.042000000000,136.664100000000
0.043000000000,146.336000000000
0.044000000000,153.875600000000
0.045000000000,159.045800000000
0.046000000000,161.820800000000
0.047000000000,162.121400000000
0.048000000000,159.889300000000
0.049000000000,155.957100000000
