dp,pow(uW)
0.000000000000,14.326160000000
0.001000000000,23.812260000000
0.002000000000,36.531600000000
0.003000000000,51.258600000000
0.004000000000,67.248890000000
0.005000000000,74.757930000000
0.006000000000,99.943410000000
0.007000000000,115.389500000000
0.008000000000,129.713900000000
0.009000000000,142.876800000000
0.010000000000,154.933100000000
0.011000000000,165.281700000000
0.012000000000,173.508700000000
0.013000000000,179.746200000000
0.014000000000,182.865100000000
0.015000000000,182.965800000000
0.016000000000,179.999000000000
0.017000000000,176.351800000000
0.018000000000,149.076200000000
0.019000000000,134.832200000000
0.020000000000,119.225300000000
0.021000000000,102.801100000000
0.022000000000,86.386890000000
0.023000000000,70.923870000000
0.024000000000,55.847100000000
0.025000000000,42.221310000000
0.026000000000,30.059460000000
0.027000000000,19.329240000000
0.028000000000,10.624820000000
0.029000000000,4.348110000000
0.030000000000,0.762852300000
0.031000000000,0.146497700000
0.032000000000,2.579613000000
0.033000000000,7.915598000000
0.034000000000,15.800990000000
0.035000000000,25.735380000000
0.036000000000,37.397160000000
0.037000000000,50.410860000000
0.038000000000,58.259400000000
0.039000000000,79.524780000000
0.040000000000,94.709920000000
0.041000000000,110.195500000000
0.042000000000,125.245400000000
0.043000000000,139.106100000000
0.044000000000,151.395300000000
0.045000000000,161.553600000000
0.046000000000,169.203600000000
0.047000000000,173.745400000000
0.048000000000,175.647000000000
0.049000000000,174.416000000000
