dp,pow(uW)
0.000000000000,1.414787000000
0.001000000000,1.319913000000
0.002000000000,3.893287000000
0.003000000000,9.284816000000
0.004000000000,17.358530000000
0.005000000000,28.061710000000
0.006000000000,41.023910000000
0.007000000000,55.352990000000
0.008000000000,62.299940000000
0.009000000000,86.766530000000
0.010000000000,102.257900000000
0.011000000000,116.625400000000
0.012000000000,129.991300000000
0.013000000000,141.349700000000
0.014000000000,150.903300000000
0.015000000000,158.529100000000
0.016000000000,163.445200000000
0.017000000000,170.705700000000
0.018000000000,167.392100000000
0.019000000000,164.969700000000
0.020000000000,152.523500000000
0.021000000000,141.270200000000
0.022000000000,128.036000000000
0.023000000000,113.395300000000
0.024000000000,97.929550000000
0.025000000000,82.128610000000
0.026000000000,66.586840000000
0.027000000000,52.002670000000
0.028000000000,38.685780000000
0.029000000000,26.903810000000
0.030000000000,17.097250000000
0.031000000000,9.323851000000
0.032000000000,3.929454000000
0.033000000000,1.160483000000
0.034000000000,1.195080000000
0.035000000000,4.103947000000
0.036000000000,9.852462000000
0.037000000000,18.196620000000
0.038000000000,28.761360000000
0.039000000000,41.116190000000
0.040000000000,54.806090000000
0.041000000000,69.089520000000
0.042000000000,83.637900000000
0.043000000000,98.125280000000
0.044000000000,112.129400000000
0.045000000000,125.124500000000
0.046000000000,136.865800000000
0.047000000000,146.928600000000
0.048000000000,155.019600000000
0.049000000000,161.496400000000
