heater,P_current_w,delta_P_raw_w,delta_P_applied_w,P_next_w,R_ohm,port,V_next_v,clipped,warning
5u,0.035287839728033565,0.000186933544198232,5.608006325946713e-05,0.03534391979129303,512.0640000350635,11,4.2542154323973715,False,
5d,0.03942538003515372,0.0012578723810929193,0.0003773617143278743,0.0398027417494816,509.8400242919656,7,4.504778664978173,False,
6u,0.050615213035151214,0.0011487241592378831,0.0003446172477713644,0.05095983028292258,514.1361980539365,12,5.118622216489089,False,
6d,0.03640696198800902,0.0030963859157916293,0.0009289157747374918,0.037335877762746515,514.6538964400621,8,4.383498028698925,False,
7u,0.03556116428136979,0.0003899954287810785,0.00011699862863432525,0.03567816291000411,511.3774400151507,13,4.2714175180332585,False,
7d,0.04278454493867082,0.0021940455766957918,0.0006582136730087368,0.04344275861167956,511.5557342129538,9,4.714169309415377,False,
8u,0.01800443427602997,-0.004128623284278341,-0.0012385869852835005,0.01676584729074647,514.1317715531885,14,2.9359589181699577,False,
8d,0.029160939923524313,-0.0023223175045064084,-0.0006966952513519226,0.02846424467217239,513.6152391977142,10,3.8235676842289696,False,
