theta_name,theta_current_rad,theta_target_rad,error_rad,abs_error_rad
theta5u,0.7061568634233302,1.0471975511965976,0.34104068777326724,0.34104068777326724
theta5d,0.1391992519585834,0.0,-0.1391992519585834,0.1391992519585834
theta6u,1.445948097119603,1.0471975511965976,-0.3987505459230052,0.3987505459230052
theta6d,-1.170508701979538,0.0,1.1705087019795375,1.1705087019795375
theta7u,1.180507854925545,1.0471975511965976,-0.1333103037289476,0.1333103037289476
theta7d,0.4111269810705034,0.0,-0.4111269810705034,0.4111269810705034
theta8u,-2.302530787925152,3.141592653589793,-0.8390618656646414,0.8390618656646414
theta8d,0.4511661808805458,0.0,-0.45116618088054583,0.45116618088054583
