timestamp,scan_type,mzi_id,point_index,scan_axis,scan_value,input_channel,output_channel,target_power_w,voltage_v,p_primary,p_secondary,v_primary,v_secondary,bmzi,opm_channel,is_target_output,opm_median_uW,opm_mean_uW,opm_std_uW,opm_relative_std,opm_raw_uW
2026-06-09T16:57:19,delta_current_probe,5,1,probe_axis_power_w,-0.001000000000,2,2,0.028596786728,3.826667610332,,,,,,1,False,69.480530000000,69.469890000000,0.024736030401,0.000356068369,"[69.43571, 69.48053, 69.49342999999999]"
2026-06-09T16:57:19,delta_current_probe,5,1,probe_axis_power_w,-0.001000000000,2,2,0.028596786728,3.826667610332,,,,,,2,True,92.386460000000,92.426756666667,0.074657668654,0.000807749523,"[92.53142, 92.36238999999999, 92.38646]"
2026-06-09T16:57:19,delta_current_probe,5,1,probe_axis_power_w,-0.001000000000,2,2,0.028596786728,3.826667610332,,,,,,3,False,8.059180000000,8.056253333333,0.007288370386,0.000904684856,"[8.046231, 8.05918, 8.063349]"
2026-06-09T16:57:19,delta_current_probe,5,1,probe_axis_power_w,-0.001000000000,2,2,0.028596786728,3.826667610332,,,,,,4,False,4.668724000000,4.669193333333,0.003841282280,0.000822686491,"[4.6741150000000005, 4.668724, 4.664741]"
2026-06-09T16:57:19,delta_current_probe,5,1,probe_axis_power_w,-0.001000000000,2,2,0.028596786728,3.826667610332,,,,,,5,False,0.862707400000,0.863852633333,0.002107918427,0.002440136599,"[0.8668087999999999, 0.8620417, 0.8627074]"
2026-06-09T16:57:19,delta_current_probe,5,1,probe_axis_power_w,-0.001000000000,2,2,0.028596786728,3.826667610332,,,,,,6,False,0.028003510000,0.027992013333,0.000212546694,0.007593119201,"[0.02772614, 0.02800351, 0.02824639]"
2026-06-09T16:57:19,delta_current_probe,5,1,probe_axis_power_w,-0.001000000000,2,2,0.028596786728,3.826667610332,,,,,,7,False,0.031593470000,0.031609363333,0.000400086061,0.012657200876,"[0.0311275, 0.03159347, 0.03210712]"
2026-06-09T16:57:19,delta_current_probe,5,1,probe_axis_power_w,-0.001000000000,2,2,0.028596786728,3.826667610332,,,,,,8,False,0.123502400000,0.123570966667,0.000538014934,0.004353894351,"[0.122949, 0.12350240000000001, 0.1242615]"
2026-06-09T16:57:32,delta_current_probe,5,2,probe_axis_power_w,-0.000500000000,2,2,0.029096786728,3.859976295262,,,,,,1,False,71.816710000000,71.781593333333,0.112340255276,0.001565028722,"[71.89822, 71.81671, 71.62985]"
2026-06-09T16:57:32,delta_current_probe,5,2,probe_axis_power_w,-0.000500000000,2,2,0.029096786728,3.859976295262,,,,,,2,True,90.343450000000,90.353490000000,0.049655058823,0.000549564370,"[90.4187, 90.29832, 90.34345]"
2026-06-09T16:57:32,delta_current_probe,5,2,probe_axis_power_w,-0.000500000000,2,2,0.029096786728,3.859976295262,,,,,,3,False,7.938723000000,7.937449000000,0.005004407924,0.000630480640,"[7.938723, 7.930783000000001, 7.9428410000000005]"
2026-06-09T16:57:32,delta_current_probe,5,2,probe_axis_power_w,-0.000500000000,2,2,0.029096786728,3.859976295262,,,,,,4,False,4.273159000000,4.273326333333,0.001230447164,0.000287936625,"[4.27191, 4.27491, 4.273159000000001]"
2026-06-09T16:57:32,delta_current_probe,5,2,probe_axis_power_w,-0.000500000000,2,2,0.029096786728,3.859976295262,,,,,,5,False,0.770054500000,0.770227666667,0.000514677947,0.000668215346,"[0.7709265, 0.769702, 0.7700545]"
2026-06-09T16:57:32,delta_current_probe,5,2,probe_axis_power_w,-0.000500000000,2,2,0.029096786728,3.859976295262,,,,,,6,False,0.026555440000,0.026579636667,0.000034502483,0.001298079570,"[0.026555040000000002, 0.02655544, 0.02662843]"
2026-06-09T16:57:32,delta_current_probe,5,2,probe_axis_power_w,-0.000500000000,2,2,0.029096786728,3.859976295262,,,,,,7,False,0.033865900000,0.033847500000,0.000060848226,0.001797717010,"[0.0337655, 0.033865900000000004, 0.0339111]"
2026-06-09T16:57:32,delta_current_probe,5,2,probe_axis_power_w,-0.000500000000,2,2,0.029096786728,3.859976295262,,,,,,8,False,0.125840900000,0.125777766667,0.000102129373,0.000811982722,"[0.1258409, 0.1256337, 0.12585870000000002]"
2026-06-09T16:57:45,delta_current_probe,5,3,probe_axis_power_w,0.000000000000,2,2,0.029596786728,3.893000000000,,,,,,1,False,74.043480000000,74.051903333333,0.017003125856,0.000229610923,"[74.04348, 74.03661, 74.07562]"
2026-06-09T16:57:45,delta_current_probe,5,3,probe_axis_power_w,0.000000000000,2,2,0.029596786728,3.893000000000,,,,,,2,True,88.188420000000,88.144726666667,0.123265710380,0.001398446794,"[87.97672999999999, 88.26902999999999, 88.18842000000001]"
