theta_name,theta_current_rad,theta_target_rad,error_rad,abs_error_rad
theta5u,-0.5881235090661536,1.0471975511965976,1.6353210602627515,1.6353210602627515
theta5d,1.8027699171969727,0.0,-1.8027699171969727,1.8027699171969727
theta6u,0.6861261788465209,1.0471975511965976,0.3610713723500769,0.3610713723500769
theta6d,0.5390185409937867,0.0,-0.5390185409937867,0.5390185409937867
theta7u,1.7094913211386995,1.0471975511965976,-0.6622937699421021,0.6622937699421021
theta7d,0.7010512053823632,0.0,-0.7010512053823632,0.7010512053823632
theta8u,3.3525881477344766,3.141592653589793,-0.21099549414468344,0.21099549414468344
theta8d,1.46678001032299,0.0,-1.46678001032299,1.46678001032299
