global_target_layer,current_layer,layer_status,skip_reason,layer_iter,loss_before_iter,loss_after_iter,heater_label,heater_role,heater_port,mzi_id,arm_index,voltage_before,voltage_after,gradient,accepted,line_search_trials,lr_used
6,2,optimized,,0,0.0098997128921585,0.008031230226069,MZI5_arm0,current_layer,11,5,0,3.269,3.2840320186365424,-0.1503201863654234,True,1,0.1
6,2,optimized,,0,0.008031230226069,0.0064721607988555,MZI5_arm1,current_layer,7,5,1,4.17,4.1558386879773295,0.1416131202267069,True,1,0.1
6,2,optimized,,0,0.0064721607988555,0.004731645991952,MZI6_arm0,current_layer,12,6,0,4.181,4.1658829072863375,0.1511709271366217,True,1,0.1
6,2,optimized,,0,0.004731645991952,0.0046136901981145,MZI6_arm1,current_layer,8,6,1,2.328,2.332168370910201,-0.0416837091020124,True,1,0.1
6,2,optimized,,0,0.0046136901981145,0.0045894009674149,MZI7_arm0,current_layer,13,7,0,1.353,1.3530126059560654,-0.0001260595606537,True,1,0.1
6,2,optimized,,0,0.0045894009674149,0.0045874287740246,MZI7_arm1,current_layer,9,7,1,4.608,4.6079958631160585,8.273767882775818e-05,True,2,0.05
6,2,optimized,,0,0.0045874287740246,0.0045874287740246,MZI1_arm0,previous_layer_compensation,65,1,0,4.694,4.694,-0.012350322554332,False,7,0.1
6,2,optimized,,0,0.0045874287740246,0.0044173619614052,MZI2_arm0,previous_layer_compensation,67,2,0,4.427,4.43226220347133,-0.0526220347133086,True,1,0.1
6,2,optimized,,0,0.0044173619614052,0.0043646276565661,MZI3_arm0,previous_layer_compensation,66,3,0,4.294,4.293905713484799,0.000942865152008,True,1,0.1
6,2,optimized,,1,0.0043958101350221,0.0040027494782802,MZI6_arm0,current_layer,12,6,0,4.166,4.159130204936319,0.0686979506368144,True,1,0.1
6,2,optimized,,1,0.0040027494782802,0.0032811712759162,MZI5_arm0,current_layer,11,5,0,3.284,3.308198387550343,-3.8717420080549214,True,5,0.00625
6,2,optimized,,1,0.0032811712759162,0.0032619895951448,MZI5_arm1,current_layer,7,5,1,4.156,4.156848585323833,-0.0084858532383346,True,1,0.1
6,2,optimized,,1,0.0032619895951448,0.0032245830528603,MZI6_arm1,current_layer,8,6,1,2.332,2.3338443727899434,-0.0184437278994354,True,1,0.1
6,2,optimized,,1,0.0032245830528603,0.0032241026327014,MZI7_arm0,current_layer,13,7,0,1.353,1.3531156260544508,-0.0011562605445083,True,1,0.1
6,2,optimized,,1,0.0032241026327014,0.0032106819916432,MZI7_arm1,current_layer,9,7,1,4.608,4.608111824514737,-0.0011182451473799,True,1,0.1
6,2,optimized,,1,0.0032106819916432,0.0030401414197041,MZI2_arm0,previous_layer_compensation,67,2,0,4.432,4.436554288364879,-0.045542883648784,True,1,0.1
6,2,optimized,,1,0.0030401414197041,0.0030082098535345,MZI1_arm0,previous_layer_compensation,65,1,0,4.694,4.694999329998055,-0.0099932999805526,True,1,0.1
6,2,optimized,,1,0.0030082098535345,0.0030060186864313,MZI3_arm0,previous_layer_compensation,66,3,0,4.294,4.294074616204627,-0.001492324092548,True,2,0.05
6,2,optimized,,2,0.0030003470340271,0.0029817925086692,MZI5_arm0,current_layer,11,5,0,3.308,3.3079297977645177,0.00070202235482,True,1,0.1
6,2,optimized,,2,0.0029817925086692,0.0029665171976408,MZI6_arm0,current_layer,12,6,0,4.159,4.157372885372605,0.0325422925478871,True,2,0.05
6,2,optimized,,2,0.0029665171976408,0.0029531667153338,MZI6_arm1,current_layer,8,6,1,2.334,2.33517357867424,-0.0117357867423945,True,1,0.1
6,2,optimized,,2,0.0029531667153338,0.0029488103308296,MZI5_arm1,current_layer,7,5,1,4.157,4.157280573588063,-0.0056114717612552,True,2,0.05
6,2,optimized,,2,0.0029488103308296,0.0029114467734687,MZI7_arm0,current_layer,13,7,0,1.353,1.3530133890826388,-0.0002677816527749,True,2,0.05
6,2,optimized,,2,0.0029114467734687,0.0029114467734687,MZI7_arm1,current_layer,9,7,1,4.608,4.608,-0.0015328835294395,False,7,0.1
6,2,optimized,,2,0.0029114467734687,0.002786757814927,MZI2_arm0,previous_layer_compensation,67,2,0,4.437,4.441066645723113,-0.0406664572311295,True,1,0.1
6,2,optimized,,2,0.002786757814927,0.0027854225453352,MZI1_arm0,previous_layer_compensation,65,1,0,4.695,4.695781979227156,-0.007819792271549,True,1,0.1
6,2,optimized,,2,0.0027854225453352,0.0027710742195802,MZI3_arm0,previous_layer_compensation,66,3,0,4.294,4.294008043666702,-0.0006434933361713,True,4,0.0125
6,2,optimized,,3,0.002766251907521,0.0027336948035443,MZI6_arm0,current_layer,12,6,0,4.157,4.155151684735123,0.0184831526487717,True,1,0.1
6,2,optimized,,3,0.0027336948035443,0.0027336948035443,MZI6_arm1,current_layer,8,6,1,2.335,2.335,-0.0039803598554738,False,7,0.1
6,2,optimized,,3,0.0027336948035443,0.0027232498847689,MZI5_arm1,current_layer,7,5,1,4.157,4.15731262609539,-0.0062525219077987,True,2,0.05
6,2,optimized,,3,0.0027232498847689,0.0027124039789269,MZI7_arm1,current_layer,9,7,1,4.608,4.608008505500324,-0.0013608800518485,True,5,0.00625
6,2,optimized,,3,0.0027124039789269,0.0027124039789269,MZI5_arm0,current_layer,11,5,0,3.308,3.308,-0.0010055658950596,False,7,0.1
6,2,optimized,,3,0.0027124039789269,0.0027124039789269,MZI7_arm0,current_layer,13,7,0,1.353,1.353,0.0008921771439392,False,7,0.1
6,2,optimized,,3,0.0027124039789269,0.002615181736038,MZI2_arm0,previous_layer_compensation,67,2,0,4.441,4.4449520989756,-0.0395209897560053,True,1,0.1
6,2,optimized,,3,0.002615181736038,0.0025788199575792,MZI1_arm0,previous_layer_compensation,65,1,0,4.696,4.696849604722523,-0.0084960472252368,True,1,0.1
6,2,optimized,,3,0.0025788199575792,0.0025449653203509,MZI3_arm0,previous_layer_compensation,66,3,0,4.294,4.294053736941269,-0.0021494776507564,True,3,0.025
6,2,optimized,,4,0.0025844435865166,0.0025641281350634,MZI6_arm0,current_layer,12,6,0,4.155,4.154879676897962,0.0096258481630329,True,4,0.0125
6,2,optimized,,4,0.0025641281350634,0.0025641281350634,MZI5_arm1,current_layer,7,5,1,4.157,4.157,-0.0053289378702827,False,7,0.1
6,2,optimized,,4,0.0025641281350634,0.0025321556520804,MZI6_arm1,current_layer,8,6,1,2.335,2.335472280725706,-0.0047228072570591,True,1,0.1
6,2,optimized,,4,0.0025321556520804,0.0025248685908494,MZI7_arm1,current_layer,9,7,1,4.608,4.608001561723243,-0.0002498757188717,True,5,0.00625
6,2,optimized,,4,0.0025248685908494,0.0025248685908494,MZI5_arm0,current_layer,11,5,0,3.308,3.308,0.0008649847584341,False,7,0.1
6,2,optimized,,4,0.0025248685908494,0.0025248685908494,MZI7_arm0,current_layer,13,7,0,1.353,1.353,-0.000635344211281,False,7,0.1
6,2,optimized,,4,0.0025248685908494,0.0024524664371401,MZI2_arm0,previous_layer_compensation,67,2,0,4.445,4.448523613221321,-0.0352361322132046,True,1,0.1
6,2,optimized,,4,0.0024524664371401,0.0024134166466346,MZI1_arm0,previous_layer_compensation,65,1,0,4.697,4.69779458014276,-0.0079458014275963,True,1,0.1
6,2,optimized,,4,0.0024134166466346,0.0024129290957816,MZI3_arm0,previous_layer_compensation,66,3,0,4.294,4.294155104421868,-0.0015510442186806,True,1,0.1
6,2,optimized,,5,0.0024548669892587,0.0024011018410968,MZI6_arm0,current_layer,12,6,0,4.155,4.154235841572238,0.0076415842776278,True,1,0.1
6,2,optimized,,5,0.0024011018410968,0.0024011018410968,MZI5_arm1,current_layer,7,5,1,4.157,4.157,-0.0080787587236887,False,7,0.1
6,2,optimized,,5,0.0024011018410968,0.0023992223795741,MZI6_arm1,current_layer,8,6,1,2.335,2.335098741602321,-0.0009874160232141,True,1,0.1
6,2,optimized,,5,0.0023992223795741,0.0023818775889575,MZI5_arm0,current_layer,11,5,0,3.308,3.307982501183975,0.0013999052819605,True,4,0.0125
6,2,optimized,,5,0.0023818775889575,0.0023818775889575,MZI7_arm0,current_layer,13,7,0,1.353,1.353,-0.0003438318124149,False,7,0.1
6,2,optimized,,5,0.0023818775889575,0.0023818775889575,MZI7_arm1,current_layer,9,7,1,4.608,4.608,0.0003995045544096,False,7,0.1
6,2,optimized,,5,0.0023818775889575,0.0023505476160218,MZI2_arm0,previous_layer_compensation,67,2,0,4.449,4.452171802635228,-0.0317180263522762,True,1,0.1
6,2,optimized,,5,0.0023505476160218,0.0023450855055999,MZI1_arm0,previous_layer_compensation,65,1,0,4.698,4.6982088132392175,-0.0083525295686888,True,3,0.025
