2.161416017380602683e-01,2.907901854987252066e-01,8.992402673993579731e-02,2.412473261732007990e-01,2.571050569859541571e-03
1.320525242163552992e-01,7.787110292502966158e-02,5.198722890031370197e-02,2.162221912001019986e-01,5.826234894926479724e-01
4.961245319688387112e-01,1.018220709125759182e-01,5.140201833415655773e-04,1.783697615143626791e-01,2.735083962586737916e-01
3.570746337906983980e-02,4.803132680413331190e-01,3.932166693149399816e-02,2.885625449278280130e-01,9.886030756259477081e-02
3.128778724325089605e-02,6.436459239678286176e-03,4.852345708000244118e-01,2.369813500683895166e-02,2.766154351633722322e-02
