4.188178238831271605e-01,5.811821994696392268e-01,1.023104281476348806e-12,9.713105620036133429e-33,1.709880143530595303e-44
3.364984014211070962e-01,2.424914367778798208e-01,1.331683591411109702e-01,2.878417933519852312e-01,5.067122568043950446e-13
2.446837746937296776e-01,1.763263637434356879e-01,1.831389129933185811e-01,3.958509445359224554e-01,6.968499021752382777e-13
8.256755627571651819e-33,3.033288514938798292e-13,1.723083003803181357e-01,7.971701713865071703e-02,7.479746799532585033e-01
1.238315110618356338e-64,9.002331909806694034e-13,5.113844274842291870e-01,2.365902449734415824e-01,2.520253200437775898e-01
