heater,P_current_w,delta_P_raw_w,delta_P_applied_w,P_next_w,R_ohm,port,V_next_v,clipped,warning
5u,0.022429792127514732,-0.00021907951215159583,-1.9194115343582063e-05,0.02241059801217115,512.0640000350635,11,3.387574421513157,False,
5d,0.041349617615440766,-0.0003258482472091554,-2.854839678987503e-05,0.04132106921865089,509.8400242919656,7,4.58989487180338,False,
6u,0.055,0.016054255696723356,0.0,0.055,514.1361980539365,12,5.317658403185232,True,
6d,0.03501848682142849,-0.0013547659135974906,-0.00011869450024679096,0.0348997923211817,514.6538964400621,8,4.238079058140034,False,
7u,0.044286222752607934,-0.004867843466860745,-0.00042648419315802905,0.043859738559449905,511.3774400151507,13,4.735913937590641,False,
7d,0.04629364922062935,-0.0014110815637128917,-0.00012362845812056295,0.046170020762508784,511.5557342129538,9,4.8598908289994025,False,
8u,0.054820596121486986,0.022827779059361345,0.00017940387851301393,0.055,514.1317715531885,14,5.317635511712454,True,
8d,0.055,0.01714128655204916,0.0,0.055,513.6152391977142,10,5.314963608142043,True,
