theta,value_rad
theta5u,0.34637935119347407
theta5d,0.9605869818218729
theta6u,-0.47037714273781406
theta6d,1.5277029361172167
theta7u,2.0901756172611194
theta7d,0.778159627147867
theta8u,3.454946078748052
theta8d,1.979935414974939
