6.666666437805135459e-01,2.377442035236741464e-31,4.995461453471854187e-33,3.333333113418499027e-01,1.249799932538862120e-33,4.995461453471854871e-33
1.453956125930047874e-31,3.338318289953697282e-01,3.330840762144500755e-01,1.425817247968833108e-32,2.658784897427999815e-33,3.330840762144502976e-01
3.904950754413849268e-31,6.661681710046303273e-01,1.669159098433271593e-01,2.476798169056695116e-32,1.862220403992254601e-32,1.669159098433272148e-01
1.112467552138090149e-01,1.569702430467352042e-31,5.350950244296912785e-33,2.224935184802361576e-01,6.662597252941935277e-01,9.968665594639684597e-33
2.220865690661972536e-01,1.751954188936954113e-31,1.001214855529628998e-32,4.441731542081744366e-01,3.337402747058064167e-01,3.902846179669436668e-33
3.330765336226160539e-33,1.874699848342881705e-33,4.999999986712839184e-01,6.661530913550423879e-33,2.947869335398367696e-33,4.999999986712836408e-01
