mzi_id,arm_name,arm,port,probe_axis_power_w,target_power_w,measured_power_w,voltage_v,optical_power_uW,input_channel,output_channel,scan_type,warning
6,upper,u,12,-0.001000000000,0.049967352813,0.049967352813,5.068532805650,41.182890000000,4,4,delta_current_probe,
6,upper,u,12,-0.000750000000,0.050217352813,0.050217352813,5.081196596419,40.820120000000,4,4,delta_current_probe,
6,upper,u,12,-0.000500000000,0.050467352813,0.050467352813,5.093828903779,40.545020000000,4,4,delta_current_probe,
6,upper,u,12,-0.000250000000,0.050717352813,0.050717352813,5.106429961381,40.354460000000,4,4,delta_current_probe,
6,upper,u,12,0.000000000000,0.050967352813,0.050967352813,5.119000000000,40.103470000000,4,4,delta_current_probe,
6,upper,u,12,0.000250000000,0.051217352813,0.051217352813,5.131539247586,39.813300000000,4,4,delta_current_probe,
6,upper,u,12,0.000500000000,0.051467352813,0.051467352813,5.144047929309,39.537490000000,4,4,delta_current_probe,
6,upper,u,12,0.000750000000,0.051717352813,0.051717352813,5.156526267609,39.237410000000,4,4,delta_current_probe,
6,upper,u,12,0.001000000000,0.051967352813,0.051967352813,5.168974482241,39.012110000000,4,4,delta_current_probe,
