iter,theta5u,theta5d,theta6u,theta6d,theta7u,theta7d,theta8u,theta8d
0,0.9186480657109496,-0.358074302544642,0.2884493959258272,0.3457122495809681,0.4475751606226468,0.027795817703947,-0.4971350467576343,1.3454414217105564
