theta,value_rad
theta5u,0.9186480657109496
theta5d,-0.358074302544642
theta6u,0.2884493959258272
theta6d,0.3457122495809681
theta7u,0.4475751606226468
theta7d,0.027795817703947
theta8u,-0.4971350467576343
theta8d,1.3454414217105564
