global_target_layer,current_layer,layer_status,skip_reason,layer_iter,loss_before_iter,loss_after_iter,heater_label,heater_port,mzi_id,arm_index,voltage_before,voltage_after,gradient,accepted,line_search_trials,lr_used
3,2,optimized,,0,0.008623548781230506,0.008604389242525778,MZI5_arm0,11,5,0,2.372,2.3730075440422436,-0.05037720211218116,True,1,0.02
3,2,optimized,,0,0.008604389242525778,0.008071987543005175,MZI5_arm1,7,5,1,3.658,3.651233233101548,0.33833834492259984,True,1,0.02
3,2,optimized,,0,0.008071987543005175,0.008071987543005175,MZI6_arm0,12,6,0,2.512,2.512,-0.0018342194751323304,False,2,0.02
3,2,optimized,,0,0.008071987543005175,0.008071987543005175,MZI6_arm1,8,6,1,3.525,3.525,0.0007267519435952127,False,2,0.02
3,2,optimized,,0,0.008071987543005175,0.008071987543005175,MZI7_arm0,13,7,0,2.189,2.189,2.099880779891665,False,2,0.02
3,2,optimized,,0,0.008071987543005175,0.008071987543005175,MZI7_arm1,9,7,1,3.503,3.503,-0.7759278998989699,False,2,0.02
3,2,optimized,,0,0.008071987543005175,0.008071987543005175,MZI8_arm0,14,8,0,5.095,5.095,0.9861978068081799,False,2,0.02
3,2,optimized,,0,0.008071987543005175,0.008071987543005175,MZI8_arm1,10,8,1,3.166,3.166,-1.4635895892261603,False,2,0.02
3,2,optimized,,1,0.036952004710706456,0.008065672496694282,MZI5_arm0,11,5,0,2.373,2.3734622255125686,-0.046222551256830904,True,2,0.01
3,2,optimized,,1,0.008065672496694282,0.008065672496694282,MZI5_arm1,7,5,1,3.651,3.651,-1.2897191284998613,False,2,0.02
3,2,optimized,,1,0.008065672496694282,0.008065672496694282,MZI6_arm0,12,6,0,2.512,2.512,-0.0015432436302659453,False,2,0.02
3,2,optimized,,1,0.008065672496694282,0.008065672496694282,MZI6_arm1,8,6,1,3.525,3.525,0.0012003082664361524,False,2,0.02
3,2,optimized,,1,0.008065672496694282,0.008065672496694282,MZI7_arm0,13,7,0,2.189,2.189,1.3666055381257145,False,2,0.02
3,2,optimized,,1,0.008065672496694282,0.008065672496694282,MZI7_arm1,9,7,1,3.503,3.503,-0.7747228563519655,False,2,0.02
3,2,optimized,,1,0.008065672496694282,0.008065672496694282,MZI8_arm0,14,8,0,5.095,5.095,-0.5089032436567236,False,2,0.02
3,2,optimized,,1,0.008065672496694282,0.008065672496694282,MZI8_arm1,10,8,1,3.166,3.166,0.5069117498334147,False,2,0.02
3,3,optimized,,0,0.05411337344012941,0.05301983884382476,MZI9_arm0,76,9,0,3.339,3.3471309138257994,-0.8130913825799536,True,2,0.01
3,3,optimized,,0,0.05301983884382476,0.053001137888256215,MZI9_arm1,72,9,1,0.0,1.7407669877761434e-06,-8.703834938880717e-05,True,1,0.02
3,3,optimized,,0,0.053001137888256215,0.053001137888256215,MZI10_arm0,75,10,0,3.502,3.502,0.58094873771923,False,2,0.02
3,3,optimized,,0,0.053001137888256215,0.05216994795859946,MZI10_arm1,71,10,1,4.193,4.188478177943889,0.22609110280552858,True,1,0.02
3,3,optimized,,0,0.05216994795859946,0.05123899861817174,MZI11_arm0,74,11,0,3.36,3.3755480386607792,-0.7774019330389694,True,1,0.02
3,3,optimized,,0,0.05123899861817174,0.0505359034708306,MZI11_arm1,70,11,1,3.972,3.959183121349826,0.6408439325086941,True,1,0.02
3,3,optimized,,0,0.0505359034708306,0.0505359034708306,MZI12_arm0,73,12,0,2.929,2.929,0.92514207478637,False,2,0.02
3,3,optimized,,0,0.0505359034708306,0.05045540437218873,MZI12_arm1,69,12,1,3.928,3.9266367175570744,0.13632824429255194,True,2,0.01
3,3,optimized,,1,0.05059196004250842,0.05033987516358752,MZI9_arm0,76,9,0,3.347,3.348228473254668,-0.12284732546680396,True,2,0.01
3,3,optimized,,1,0.05033987516358752,0.050332334046203395,MZI9_arm1,72,9,1,0.0,0.0,0.002144992271781998,True,2,0.01
3,3,optimized,,1,0.050332334046203395,0.049885976733180945,MZI10_arm0,75,10,0,3.502,3.503689557953868,-0.16895579538683242,True,2,0.01
3,3,optimized,,1,0.049885976733180945,0.04936333430085317,MZI10_arm1,71,10,1,4.188,4.185780627470651,0.22193725293489067,True,2,0.01
3,3,optimized,,1,0.04936333430085317,0.04936333430085317,MZI11_arm0,74,11,0,3.376,3.376,-0.02530182020699464,False,2,0.02
3,3,optimized,,1,0.04936333430085317,0.04922868004618805,MZI11_arm1,70,11,1,3.959,3.945337433793426,1.3662566206574267,True,2,0.01
3,3,optimized,,1,0.04922868004618805,0.04922868004618805,MZI12_arm0,73,12,0,2.929,2.929,-0.7993171322445939,False,2,0.02
