target,observed_mzi,dp,pow(uW),v_primary,v_secondary,p_primary,p_secondary,p_primary_unfolded,p_secondary_unfolded,upper_fold_count,lower_fold_count,period_primary,period_secondary,scan_type,output_channel,input_channel,path,state,bmzi,perturb_label,perturbed_heater,warning
6,6,0.000000000000,103.160200000000,4.191000000000,1.014000000000,0.034163089599,0.001997839727,0.034163089599,0.001997839727,0,0,0.034534835247,0.034519661717,sigma_sync,1,3,"[2, 6, 10, 13, 17, 25, 33]","[""H"", ""B"", ""H"", ""C"", ""C"", ""B"", ""B""]",5,perturb_6d,6d,
6,6,0.785398000000,136.610100000000,4.448000000000,1.802000000000,0.038479943106,0.006312796544,0.038479943106,0.006312796544,0,0,0.034534835247,0.034519661717,sigma_sync,1,3,"[2, 6, 10, 13, 17, 25, 33]","[""H"", ""B"", ""H"", ""C"", ""C"", ""B"", ""B""]",5,perturb_6d,6d,
6,6,1.570796000000,133.673700000000,4.691000000000,2.339000000000,0.042796796614,0.010627753361,0.042796796614,0.010627753361,0,0,0.034534835247,0.034519661717,sigma_sync,1,3,"[2, 6, 10, 13, 17, 25, 33]","[""H"", ""B"", ""H"", ""C"", ""C"", ""B"", ""B""]",5,perturb_6d,6d,
6,6,2.356194000000,92.199330000000,4.922000000000,2.773000000000,0.047113650122,0.014942710178,0.047113650122,0.014942710178,0,0,0.034534835247,0.034519661717,sigma_sync,1,3,"[2, 6, 10, 13, 17, 25, 33]","[""H"", ""B"", ""H"", ""C"", ""C"", ""B"", ""B""]",5,perturb_6d,6d,
6,6,3.141593000000,39.985900000000,5.142000000000,3.148000000000,0.051430509126,0.019257672489,0.051430509126,0.019257672489,0,0,0.034534835247,0.034519661717,sigma_sync,1,3,"[2, 6, 10, 13, 17, 25, 33]","[""H"", ""B"", ""H"", ""C"", ""C"", ""B"", ""B""]",5,perturb_6d,6d,
6,6,3.926991000000,4.419966000000,3.302000000000,3.483000000000,0.021212527387,0.023572629306,0.055747362634,0.023572629306,1,0,0.034534835247,0.034519661717,sigma_sync,1,3,"[2, 6, 10, 13, 17, 25, 33]","[""H"", ""B"", ""H"", ""C"", ""C"", ""B"", ""B""]",5,perturb_6d,6d,"period fold applied: upper 0.055747363->0.021212527 W (1 folds), lower 0.023572629->0.023572629 W (0 folds)"
6,6,4.712389000000,11.881590000000,3.623000000000,3.788000000000,0.025529380895,0.027887586123,0.060064216142,0.027887586123,1,0,0.034534835247,0.034519661717,sigma_sync,1,3,"[2, 6, 10, 13, 17, 25, 33]","[""H"", ""B"", ""H"", ""C"", ""C"", ""B"", ""B""]",5,perturb_6d,6d,"period fold applied: upper 0.060064216->0.025529381 W (1 folds), lower 0.027887586->0.027887586 W (0 folds)"
6,6,5.497787000000,56.256430000000,3.917000000000,4.071000000000,0.029846234402,0.032202542939,0.064381069649,0.032202542939,1,0,0.034534835247,0.034519661717,sigma_sync,1,3,"[2, 6, 10, 13, 17, 25, 33]","[""H"", ""B"", ""H"", ""C"", ""C"", ""B"", ""B""]",5,perturb_6d,6d,"period fold applied: upper 0.064381070->0.029846234 W (1 folds), lower 0.032202543->0.032202543 W (0 folds)"
6,6,6.283185000000,109.806400000000,4.191000000000,4.335000000000,0.034163087910,0.036517499756,0.068697923157,0.036517499756,1,0,0.034534835247,0.034519661717,sigma_sync,1,3,"[2, 6, 10, 13, 17, 25, 33]","[""H"", ""B"", ""H"", ""C"", ""C"", ""B"", ""B""]",5,perturb_6d,6d,"period fold applied: upper 0.068697923->0.034163088 W (1 folds), lower 0.036517500->0.036517500 W (0 folds)"
