v,pow(uW),current(mA)
0.000000000000,118.872900000000,-0.037426124131
0.100000000000,118.547800000000,0.163267645655
0.200000000000,118.419400000000,0.369396469958
0.300000000000,117.984800000000,0.569059113322
0.400000000000,117.530400000000,0.771994914773
0.500000000000,117.075000000000,0.971657558136
0.600000000000,116.278300000000,1.171320201499
0.700000000000,115.002000000000,1.374256002951
0.800000000000,113.618500000000,1.573918646314
0.900000000000,111.760100000000,1.773581289677
1.000000000000,109.530200000000,1.973243933040
1.100000000000,106.979400000000,2.172906576403
1.200000000000,103.562300000000,2.372569219767
1.300000000000,99.394910000000,2.568958705042
1.400000000000,94.905260000000,2.768621348405
1.500000000000,89.477490000000,2.965010833681
1.600000000000,83.399390000000,3.161400318956
1.700000000000,76.453140000000,3.357789804231
1.800000000000,68.811700000000,3.554179289506
1.862000000000,63.773480000000,3.675286138760
1.863000000000,63.572590000000,3.678559296848
1.864000000000,63.648330000000,3.678559296848
1.865000000000,63.479530000000,3.681832454935
1.866000000000,63.440370000000,3.681832454935
1.867000000000,63.315140000000,3.685105613023
1.868000000000,63.231410000000,3.685105613023
1.869000000000,62.951830000000,3.688378771111
1.870000000000,63.040530000000,3.691651929199
1.871000000000,63.027620000000,3.691651929199
1.872000000000,62.828120000000,3.694925087287
1.873000000000,62.924360000000,3.694925087287
1.874000000000,62.771200000000,3.698198245375
1.875000000000,62.746550000000,3.698198245375
1.876000000000,62.652540000000,3.701471403463
1.877000000000,62.538630000000,3.704744561551
1.878000000000,62.355630000000,3.708017719639
1.879000000000,62.344980000000,3.708017719639
1.880000000000,62.281940000000,3.711290877727
1.881000000000,62.145850000000,3.711290877727
1.882000000000,62.003640000000,3.714564035815
1.883000000000,62.026600000000,3.714564035815
1.884000000000,64.802710000000,3.714564035815
1.885000000000,61.780830000000,3.721110351991
1.886000000000,61.780640000000,3.721110351991
1.887000000000,61.630510000000,3.724383510078
1.888000000000,61.522100000000,3.724383510078
1.889000000000,61.425760000000,3.727656668166
1.890000000000,61.394390000000,3.730929826254
1.891000000000,61.451940000000,3.730929826254
1.892000000000,61.296970000000,3.734202984342
1.893000000000,61.250580000000,3.737476142430
1.894000000000,61.168660000000,3.737476142430
1.895000000000,60.935640000000,3.740749300518
1.896000000000,60.858480000000,3.740749300518
1.897000000000,60.842320000000,3.744022458606
1.898000000000,60.772030000000,3.744022458606
1.899000000000,60.775750000000,3.747295616694
1.900000000000,60.669120000000,3.750568774782
1.901000000000,60.485270000000,3.750568774782
1.902000000000,60.381080000000,3.753841932870
1.903000000000,60.263560000000,3.753841932870
1.904000000000,60.225220000000,3.757115090958
1.905000000000,60.168190000000,3.760388249046
1.906000000000,60.098290000000,3.760388249046
1.907000000000,59.980100000000,3.763661407133
1.908000000000,59.913490000000,3.763661407133
1.909000000000,62.374730000000,3.763661407133
1.910000000000,59.710910000000,3.770207723309
1.911000000000,59.642890000000,3.770207723309
1.912000000000,59.509720000000,3.773480881397
1.913000000000,59.494840000000,3.773480881397
1.914000000000,59.375750000000,3.776754039485
1.915000000000,59.294820000000,3.776754039485
1.916000000000,59.215130000000,3.780027197573
1.917000000000,59.182500000000,3.783300355661
