phase(rad),pow(uW),v_up,v_down,p_up,p_down
0.000000000000,77.977930000000,4.228000000000,0.000000000000,0.035085037809,0.000000000000
0.100000000000,72.507090000000,4.261000000000,0.538000000000,0.035634860254,0.000557858413
0.200000000000,66.408340000000,4.294000000000,0.761000000000,0.036188957441,0.001116165897
0.300000000000,59.928400000000,4.327000000000,0.932000000000,0.036747329370,0.001674138022
0.400000000000,53.415500000000,4.360000000000,1.076000000000,0.037309976040,0.002231433650
0.500000000000,47.019610000000,4.392000000000,1.203000000000,0.037859655209,0.002789270862
0.600000000000,40.883280000000,4.424000000000,1.318000000000,0.038413353969,0.003348037054
0.700000000000,34.860890000000,4.456000000000,1.423000000000,0.038971072322,0.003902736548
0.800000000000,29.161820000000,4.488000000000,1.522000000000,0.039532810266,0.004464663586
0.900000000000,23.968680000000,4.519000000000,1.614000000000,0.040080827035,0.005020725713
1.000000000000,19.152750000000,4.550000000000,1.701000000000,0.040632616097,0.005576581614
1.100000000000,14.823350000000,4.581000000000,1.784000000000,0.041188177452,0.006134075759
1.200000000000,10.952530000000,4.612000000000,1.864000000000,0.041747511099,0.006696552090
1.300000000000,7.637915000000,4.643000000000,1.940000000000,0.042310617039,0.007253755205
1.400000000000,4.964643000000,4.673000000000,2.013000000000,0.042859149997,0.007809927191
1.500000000000,2.840186000000,4.703000000000,2.084000000000,0.043411215798,0.008370566762
1.600000000000,1.316018000000,4.733000000000,2.152000000000,0.043966814444,0.008925734601
1.700000000000,0.410607700000,4.763000000000,2.218000000000,0.044525945934,0.009481619413
1.800000000000,0.117780700000,4.793000000000,2.283000000000,0.045088610268,0.010045493069
1.900000000000,0.458542000000,4.822000000000,2.345000000000,0.045635877290,0.010598517700
2.000000000000,1.423780000000,4.851000000000,2.406000000000,0.046186445558,0.011157083448
2.100000000000,3.016592000000,4.880000000000,2.466000000000,0.046740315073,0.011720484905
2.200000000000,5.236355000000,4.909000000000,2.524000000000,0.047297485834,0.012278297061
2.300000000000,8.035993000000,4.938000000000,2.580000000000,0.047857957842,0.012829178485
2.400000000000,11.455420000000,4.967000000000,2.636000000000,0.048421731097,0.013392148217
2.500000000000,15.319450000000,4.995000000000,2.690000000000,0.048969196350,0.013946460315
2.600000000000,19.677110000000,5.023000000000,2.743000000000,0.049519739104,0.014501437347
2.700000000000,24.582160000000,5.051000000000,2.796000000000,0.050073359357,0.015067242202
2.800000000000,29.762600000000,5.079000000000,2.847000000000,0.050630057109,0.015621918568
2.900000000000,35.309320000000,5.107000000000,2.897000000000,0.051189832362,0.016175452019
3.000000000000,41.127200000000,5.135000000000,2.947000000000,0.051752685115,0.016738622194
3.100000000000,47.154720000000,5.162000000000,2.996000000000,0.052298350580,0.017299878516
3.200000000000,53.097380000000,5.189000000000,3.043000000000,0.052846877649,0.017846922596
3.300000000000,59.502930000000,5.217000000000,3.091000000000,0.053418743081,0.018414394605
3.400000000000,65.640710000000,5.244000000000,3.137000000000,0.053973099343,0.018966555786
3.500000000000,71.885280000000,5.271000000000,3.183000000000,0.054530317209,0.019526873491
3.600000000000,78.355070000000,3.181000000000,3.228000000000,0.019860003917,0.020082902853
3.700000000000,84.785240000000,3.225000000000,3.273000000000,0.020413215930,0.020646737962
3.800000000000,90.903740000000,3.269000000000,3.317000000000,0.020974027484,0.021205590885
3.900000000000,96.802630000000,3.312000000000,3.360000000000,0.021529435749,0.021758952802
4.000000000000,101.988800000000,3.354000000000,3.403000000000,0.022078934350,0.022319442040
4.100000000000,107.205600000000,3.396000000000,3.445000000000,0.022635357326,0.022873777266
4.200000000000,111.729000000000,3.437000000000,3.487000000000,0.023185211175,0.023434912165
4.300000000000,115.725700000000,3.478000000000,3.528000000000,0.023741663591,0.023989245464
4.400000000000,119.603700000000,3.519000000000,3.569000000000,0.024304714576,0.024550058496
4.500000000000,122.708700000000,3.559000000000,3.609000000000,0.024860391729,0.025103437759
4.600000000000,125.288800000000,3.598000000000,3.649000000000,0.025408224006,0.025662984526
4.700000000000,127.303100000000,3.637000000000,3.689000000000,0.025962026789,0.026228698796
4.800000000000,128.147100000000,3.676000000000,3.728000000000,0.026521800079,0.026786208359
4.900000000000,129.222700000000,3.714000000000,3.766000000000,0.027072963043,0.027335062216
5.000000000000,129.169500000000,3.752000000000,3.804000000000,0.027629794259,0.027889482246
5.100000000000,128.306600000000,3.790000000000,3.842000000000,0.028192293727,0.028449468447
5.200000000000,127.102300000000,3.827000000000,3.880000000000,0.028745437046,0.029015020820
5.300000000000,125.310200000000,3.864000000000,3.917000000000,0.029303954214,0.029571038619
5.400000000000,122.316100000000,3.900000000000,3.954000000000,0.029852534276,0.030132333487
5.500000000000,119.328600000000,3.936000000000,3.990000000000,0.030406201633,0.030683523286
5.600000000000,115.812800000000,3.972000000000,4.026000000000,0.030964956287,0.031239708764
5.700000000000,111.513400000000,4.007000000000,4.062000000000,0.031513067265,0.031800889919
5.800000000000,106.675600000000,4.043000000000,4.097000000000,0.032081855196,0.032351272161
5.900000000000,101.243700000000,4.077000000000,4.133000000000,0.032623715003,0.032922305903
6.000000000000,95.782520000000,4.112000000000,4.168000000000,0.033186251763,0.033482267049
6.100000000000,90.029510000000,4.146000000000,4.202000000000,0.033737320517,0.034030750856
6.200000000000,84.068590000000,4.180000000000,4.236000000000,0.034292927014,0.034583690684
6.300000000000,77.803630000000,4.214000000000,4.270000000000,0.034853071252,0.035141086534
