theta,value_rad
theta5u,0.36989913804690433
theta5d,0.9037493246671375
theta6u,2.2064102432011814
theta6d,-0.7479054218679866
theta7u,2.2758030262674493
theta7d,1.489613561063174
theta8u,3.8977260957721582
theta8d,2.395126646280382
