2.350215045260671543e-01,1.313219113290239604e-01,6.594107169637486443e-01,1.196354653227931983e-02,2.990653494796846092e-03,2.482723785846666868e-03,2.615945300386328387e-03,2.900259169350488577e-03
7.160712812253707815e-01,1.270054789784710314e-01,1.252589384533394912e-01,3.316168778945958930e-03,2.093903858792207310e-03,7.019617926933954853e-04,1.791571643932158512e-03,8.276580135266224181e-04
4.392365421774638290e-02,7.216432843549486220e-01,1.856170746353742740e-01,2.611386223442258708e-02,2.192197906170861767e-03,1.948760419286201580e-03,1.701634197627692469e-03,2.379688026012383249e-03
9.418702226511690197e-04,1.500500840538588829e-02,2.546142889201076856e-02,9.491722343428956599e-01,3.594894507343836601e-03,2.574864506521222160e-03,5.933910607614701531e-04,2.004424217240438188e-03
2.414668119133784972e-05,1.711422129935229067e-04,2.739977122488133671e-04,4.033683477666811200e-03,9.803578077585113348e-01,9.079956908344439734e-03,3.145768619413527698e-04,2.128438733152648326e-05
1.277268745396026176e-03,1.935670696548359151e-03,1.188945394061892771e-03,2.087857018161512479e-03,5.328870530407016359e-03,9.788244495069070572e-01,2.999698177880700915e-03,4.404504829189230357e-03
1.445271361456518504e-03,9.295439630326405179e-04,1.534404022427940210e-03,1.040171429366395410e-03,1.917335764908770267e-03,1.697935804544049247e-03,9.740836140208907201e-01,1.535025388079475431e-02
1.295003020120587137e-03,1.987960059596156990e-03,1.254493926788107167e-03,2.272476186261769299e-03,1.524336179069121127e-03,2.689347275856863746e-03,1.589956873657948078e-02,9.721119274765546159e-01
