global_target_layer,current_layer,layer_status,skip_reason,layer_iter,loss_before_iter,loss_after_iter,heater_label,heater_port,mzi_id,arm_index,voltage_before,voltage_after,gradient,accepted,line_search_trials,lr_used
3,2,optimized,,0,0.006813253219309216,0.006660462143454483,MZI5_arm0,11,5,0,2.372,2.3762705083149838,-0.04270508314983932,True,1,0.1
3,2,optimized,,0,0.006660462143454483,0.006300569546412902,MZI5_arm1,7,5,1,3.658,3.651690066659087,0.06309933340912924,True,1,0.1
3,2,optimized,,0,0.006300569546412902,0.006278116352196558,MZI6_arm0,12,6,0,3.497,3.497101468712909,-0.0010146871290933213,True,1,0.1
3,2,optimized,,0,0.006278116352196558,0.006278116352196558,MZI6_arm1,8,6,1,3.525,3.525,-0.0008649670873246601,False,7,0.1
3,2,optimized,,0,0.006278116352196558,0.006278116352196558,MZI7_arm0,13,7,0,3.273,3.273,0.00029386005815569956,False,7,0.1
3,2,optimized,,0,0.006278116352196558,0.00626742363737583,MZI7_arm1,9,7,1,3.503,3.5030007159971057,-0.00045823814756064613,True,7,0.0015625
3,2,optimized,,0,0.00626742363737583,0.00626742363737583,MZI8_arm0,14,8,0,5.095,5.095,-0.0002557787547555473,False,7,0.1
3,2,optimized,,0,0.00626742363737583,0.00626742363737583,MZI8_arm1,10,8,1,3.166,3.166,0.000275896523516377,False,7,0.1
3,2,optimized,,1,0.006289876062134711,0.005945437140474056,MZI5_arm1,7,5,1,3.652,3.646103458035194,0.05896541964806294,True,1,0.1
3,2,optimized,,1,0.005945437140474056,0.00578519285165958,MZI5_arm0,11,5,0,2.376,2.379681384981439,-0.03681384981439217,True,1,0.1
3,2,optimized,,1,0.00578519285165958,0.005771137196771849,MZI6_arm0,12,6,0,3.497,3.4970154263842717,-0.001234110741754373,True,4,0.0125
3,2,optimized,,1,0.005771137196771849,0.005771137196771849,MZI6_arm1,8,6,1,3.525,3.525,-0.00042799434239030595,False,7,0.1
3,2,optimized,,1,0.005771137196771849,0.005769739336717071,MZI7_arm1,9,7,1,3.503,3.503001513442633,-0.0004843016426206996,True,6,0.003125
3,2,optimized,,1,0.005769739336717071,0.005769739336717071,MZI7_arm0,13,7,0,3.273,3.273,0.00023758180553419875,False,7,0.1
3,2,optimized,,1,0.005769739336717071,0.005769739336717071,MZI8_arm1,10,8,1,3.166,3.166,0.00023717812644454233,False,7,0.1
3,2,optimized,,1,0.005769739336717071,0.005762352626856094,MZI8_arm0,14,8,0,5.095,5.094999791311929,1.6695045608147554e-05,True,4,0.0125
3,2,optimized,,2,0.00578086704282033,0.005525302365556187,MZI5_arm1,7,5,1,3.646,3.640634127490018,0.053658725099818144,True,1,0.1
3,2,optimized,,2,0.005525302365556187,0.005427303794118388,MZI5_arm0,11,5,0,2.38,2.3833135008956146,-0.03313500895614476,True,1,0.1
3,2,optimized,,2,0.005427303794118388,0.005423152862716532,MZI6_arm0,12,6,0,3.497,3.4970811485844733,-0.0008114858447334298,True,1,0.1
3,2,optimized,,2,0.005423152862716532,0.005410220100161259,MZI7_arm1,9,7,1,3.503,3.5029996988084506,2.4095323962036016e-05,True,4,0.0125
3,2,optimized,,2,0.005410220100161259,0.005401313860716584,MZI6_arm1,8,6,1,3.525,3.5250559384240283,-0.000559384240282189,True,1,0.1
3,2,optimized,,2,0.005401313860716584,0.005401313860716584,MZI7_arm0,13,7,0,3.273,3.273,1.070222270906691e-05,False,7,0.1
3,2,optimized,,2,0.005401313860716584,0.005401313860716584,MZI8_arm1,10,8,1,3.166,3.166,-0.00014068778654376967,False,7,0.1
3,2,optimized,,2,0.005401313860716584,0.005401313860716584,MZI8_arm0,14,8,0,5.095,5.095,9.960219852186412e-05,False,7,0.1
3,2,optimized,,3,0.0054276823510368034,0.005300344540128115,MZI5_arm1,7,5,1,3.641,3.639124365986255,0.018756340137450353,True,1,0.1
3,2,optimized,,3,0.005300344540128115,0.005256450200950543,MZI5_arm0,11,5,0,2.383,2.3861446886539923,-0.03144688653992147,True,1,0.1
3,2,optimized,,3,0.005256450200950543,0.005224014157813365,MZI6_arm0,12,6,0,3.497,3.497142776178971,-0.0014277617897113927,True,1,0.1
3,2,optimized,,3,0.005224014157813365,0.005219776425926994,MZI6_arm1,8,6,1,3.525,3.5250039484802427,-7.896960485618408e-05,True,2,0.05
3,2,optimized,,3,0.005219776425926994,0.0052115732267185655,MZI8_arm1,10,8,1,3.166,3.166047833589439,-0.0004783358943922281,True,1,0.1
3,2,optimized,,3,0.0052115732267185655,0.0052115732267185655,MZI8_arm0,14,8,0,5.095,5.095,8.38705091648464e-05,False,7,0.1
3,2,optimized,,3,0.0052115732267185655,0.0052115732267185655,MZI7_arm1,9,7,1,3.503,3.503,0.000614347407379596,False,7,0.1
3,2,optimized,,3,0.0052115732267185655,0.0052115732267185655,MZI7_arm0,13,7,0,3.273,3.273,2.1310324818256552e-05,False,7,0.1
3,2,optimized,,4,0.005227506087426184,0.005133165415845907,MZI5_arm0,11,5,0,2.386,2.3890461786527313,-0.030461786527309603,True,1,0.1
3,2,optimized,,4,0.005133165415845907,0.004970097545588714,MZI5_arm1,7,5,1,3.639,3.6346260821357665,0.04373917864233241,True,1,0.1
3,2,optimized,,4,0.004970097545588714,0.00496844792916847,MZI6_arm0,12,6,0,3.497,3.4970047454453668,-0.0015185425174360358,True,6,0.003125
3,2,optimized,,4,0.00496844792916847,0.00496844792916847,MZI7_arm1,9,7,1,3.503,3.503,-0.00010305798056058244,False,7,0.1
3,2,optimized,,4,0.00496844792916847,0.004963318111581649,MZI8_arm1,10,8,1,3.166,3.166017004346466,-0.0001700434646610464,True,1,0.1
3,2,optimized,,4,0.004963318111581649,0.004963318111581649,MZI8_arm0,14,8,0,5.095,5.095,0.0007321147707842444,False,7,0.1
3,2,optimized,,4,0.004963318111581649,0.0049556819823549725,MZI6_arm1,8,6,1,3.525,3.5250161906542536,-0.0006476261701504046,True,3,0.025
3,2,optimized,,4,0.0049556819823549725,0.0049556819823549725,MZI7_arm0,13,7,0,3.273,3.273,0.0002047567900193045,False,7,0.1
3,2,optimized,,5,0.004978671373166742,0.004817054124005534,MZI5_arm1,7,5,1,3.635,3.630949507631199,0.040504923688008614,True,1,0.1
3,2,optimized,,5,0.004817054124005534,0.004748373290802148,MZI5_arm0,11,5,0,2.389,2.3915150818759385,-0.025150818759386136,True,1,0.1
3,2,optimized,,5,0.004748373290802148,0.004740812332812078,MZI6_arm0,12,6,0,3.497,3.4971368938125287,-0.0013689381252878752,True,1,0.1
3,2,optimized,,5,0.004740812332812078,0.004733928009216906,MZI8_arm0,14,8,0,5.095,5.09499768083086,0.00037106706236791486,True,5,0.00625
3,2,optimized,,5,0.004733928009216906,0.004733928009216906,MZI6_arm1,8,6,1,3.525,3.525,-0.00047519964001280874,False,7,0.1
3,2,optimized,,5,0.004733928009216906,0.004730407389506037,MZI7_arm0,13,7,0,3.273,3.273000845803623,-0.0005413143185306175,True,7,0.0015625
3,2,optimized,,5,0.004730407389506037,0.004730407389506037,MZI8_arm1,10,8,1,3.166,3.166,-0.0001902891223972898,False,7,0.1
3,2,optimized,,5,0.004730407389506037,0.004730407389506037,MZI7_arm1,9,7,1,3.503,3.503,0.000532358151594694,False,7,0.1
3,2,optimized,,6,0.0047368533250796456,0.004588135896159123,MZI5_arm1,7,5,1,3.631,3.627454490478436,0.03545509521564154,True,1,0.1
3,2,optimized,,6,0.004588135896159123,0.004252054948876917,MZI5_arm0,11,5,0,2.392,2.394140402863956,-0.02140402863956108,True,1,0.1
3,2,optimized,,6,0.004252054948876917,0.004252054948876917,MZI6_arm0,12,6,0,3.497,3.497,-0.0012091150668521583,False,7,0.1
3,2,optimized,,6,0.004252054948876917,0.004252054948876917,MZI7_arm0,13,7,0,3.273,3.273,-0.00040252363740461494,False,7,0.1
3,2,optimized,,6,0.004252054948876917,0.004252054948876917,MZI7_arm1,9,7,1,3.503,3.503,0.0003968137874308131,False,7,0.1
