theta_name,theta_current_rad,theta_target_rad,error_rad,abs_error_rad
theta5u,0.6446852948331836,1.0471975511965976,0.4025122563634138,0.4025122563634138
theta5d,0.1883410112811905,0.0,-0.18834101128119052,0.18834101128119052
theta6u,1.5869294208648403,1.0471975511965976,-0.5397318696682429,0.5397318696682429
theta6d,-1.2492913216641073,0.0,1.2492913216641073,1.2492913216641073
theta7u,1.3642206040638092,1.0471975511965976,-0.3170230528672118,0.3170230528672118
theta7d,0.1036603535281335,0.0,-0.10366035352813352,0.10366035352813352
theta8u,-2.298045209620688,3.141592653589793,-0.8435474439691042,0.8435474439691042
theta8d,0.3053462936105644,0.0,-0.3053462936105644,0.3053462936105644
