theta,error_rad
theta5u,0.6956169149803104
theta5d,-0.17643975565266823
theta6u,1.0149793541455336
theta6d,-0.031084379088567093
theta7u,0.3083094134416431
theta7d,0.7149829106249634
theta8u,-1.9862853365015045
theta8d,-1.5370164500068246
