theta,value_rad
theta5u,0.3515806362162874
theta5d,0.1764397556526682
theta6u,0.0322181970510642
theta6d,0.031084379088567
theta7u,0.7388881377549548
theta7d,-0.7149829106249634
theta8u,-1.155307317088289
theta8d,1.5370164500068246
