sample_index,measured_output_power_0,measured_output_power_1,measured_output_power_2,measured_output_power_3,measured_output_power_4,measured_output_power_5,measured_output_power_6,measured_output_power_7,measured_output_power_sum
475,2.321772e-07,9.170983e-07,1.527774e-06,9.414669e-05,1.560036e-06,5.793659e-07,7.349904e-07,8.275176e-07,0.00010052564939999999
