mzi_id,arm_index,arm_name,port,scan_stage,target_power_w,voltage_v,optical_power_uW,current_mA,measured_power_w
10,1,lower,71,coarse,0.000000000000,0.000,144.272100000000,-0.032369488422,-0.000000000000
10,1,lower,71,coarse,0.001000000000,0.719,142.622500000000,1.387351751636,0.000997505909
10,1,lower,71,coarse,0.002000000000,1.017,137.733400000000,1.973247049374,0.002006792249
10,1,lower,71,coarse,0.003000000000,1.245,130.446600000000,2.418396549331,0.003010903704
10,1,lower,71,coarse,0.004000000000,1.438,120.832200000000,2.794809729442,0.004018936391
10,1,lower,71,coarse,0.005000000000,1.607,109.795200000000,3.122125538234,0.005017255740
10,1,lower,71,coarse,0.006000000000,1.761,97.580970000000,3.419982924235,0.006022589930
10,1,lower,71,coarse,0.007000000000,1.902,84.524540000000,3.691655045533,0.007021527897
10,1,lower,71,coarse,0.008000000000,2.033,71.409720000000,3.940415060215,0.008010863817
10,1,lower,71,coarse,0.009000000000,2.157,58.237710000000,4.176082442545,0.009007809829
10,1,lower,71,coarse,0.010000000000,2.273,58.302890000000,4.176082442545,0.009492235392
10,1,lower,71,coarse,0.011000000000,2.384,33.756470000000,4.608139310151,0.010985804115
10,1,lower,71,coarse,0.012000000000,2.490,23.069220000000,4.807801953514,0.011971426864
10,1,lower,71,coarse,0.013000000000,2.592,14.035870000000,4.997645122614,0.012953896158
10,1,lower,71,coarse,0.014000000000,2.690,7.124295000000,5.180941975537,0.013936733914
10,1,lower,71,coarse,0.015000000000,2.784,2.641186000000,5.354419354197,0.014906703482
10,1,lower,71,coarse,0.016000000000,2.875,0.770131900000,5.521350416681,0.015873882448
10,1,lower,71,coarse,0.017000000000,2.964,1.508784000000,5.685008321077,0.016850364664
10,1,lower,71,coarse,0.018000000000,3.050,4.727812000000,5.845393067385,0.017828448856
10,1,lower,71,coarse,0.019000000000,3.133,10.175280000000,5.995958339430,0.018785337477
10,1,lower,71,coarse,0.020000000000,3.215,17.694500000000,6.146523611474,0.019761073411
10,1,lower,71,coarse,0.021000000000,3.294,26.635900000000,6.287269409255,0.020710265434
10,1,lower,71,coarse,0.022000000000,3.372,37.208210000000,6.431288365123,0.021686304367
10,1,lower,71,coarse,0.023000000000,3.447,48.613940000000,6.565487846728,0.022631236608
10,1,lower,71,coarse,0.024000000000,3.522,61.077890000000,6.699687328333,0.023596298770
10,1,lower,71,coarse,0.025000000000,3.594,73.775290000000,6.827340493762,0.024537461735
10,1,lower,71,coarse,0.026000000000,3.665,86.601310000000,6.954993659191,0.025490051761
10,1,lower,71,coarse,0.027000000000,3.735,99.207090000000,7.079373666532,0.026441460644
10,1,lower,71,coarse,0.028000000000,3.804,111.229600000000,7.200480515785,0.027390627882
10,1,lower,71,coarse,0.029000000000,3.871,121.670900000000,7.318314206950,0.028329194295
10,1,lower,71,coarse,0.030000000000,3.937,130.259100000000,7.436147898115,0.029276114275
10,1,lower,71,coarse,0.031000000000,4.002,136.567300000000,7.547435273105,0.030204835963
10,1,lower,71,coarse,0.032000000000,4.066,140.837400000000,7.661995806182,0.031153674948
10,1,lower,71,fine,0.032705000000,4.111,142.424500000000,7.740551600292,0.031821407629
10,1,lower,71,fine,0.032805000000,4.117,142.309100000000,7.750371074556,0.031908277714
10,1,lower,71,fine,0.032905000000,4.124,142.885300000000,7.763463706908,0.032016524327
10,1,lower,71,coarse,0.033000000000,4.129,142.584300000000,7.770010023083,0.032082371385
10,1,lower,71,fine,0.033005000000,4.130,142.765800000000,7.773283181171,0.032103659538
10,1,lower,71,fine,0.033105000000,4.136,142.672800000000,7.783102655435,0.032190912583
10,1,lower,71,fine,0.033205000000,4.142,142.516900000000,7.792922129699,0.032278283461
10,1,lower,71,fine,0.033305000000,4.148,142.772400000000,7.802741603963,0.032365772173
10,1,lower,71,fine,0.033405000000,4.155,142.576100000000,7.815834236314,0.032474791252
10,1,lower,71,fine,0.033505000000,4.161,142.618600000000,7.825653710578,0.032562545090
10,1,lower,71,fine,0.033605000000,4.167,142.459900000000,7.835473184842,0.032650416761
10,1,lower,71,fine,0.033705000000,4.173,142.392800000000,7.845292659106,0.032738406266
10,1,lower,71,fine,0.033805000000,4.180,142.074600000000,7.858385291457,0.032848050518
10,1,lower,71,fine,0.033905000000,4.186,141.931900000000,7.868204765721,0.032936305149
10,1,lower,71,coarse,0.034000000000,4.192,141.988100000000,7.878024239985,0.033024677614
10,1,lower,71,fine,0.034005000000,4.192,141.954100000000,7.878024239985,0.033024677614
10,1,lower,71,fine,0.034105000000,4.198,141.884200000000,7.891116872337,0.033126908630
10,1,lower,71,fine,0.034205000000,4.204,141.868300000000,7.900936346600,0.033215536401
10,1,lower,71,fine,0.034305000000,4.210,141.324400000000,7.910755820864,0.033304282006
10,1,lower,71,fine,0.034405000000,4.216,141.083000000000,7.920575295128,0.033393145444
10,1,lower,71,fine,0.034505000000,4.223,140.925600000000,7.933667927480,0.033503879658
10,1,lower,71,fine,0.034605000000,4.229,140.659900000000,7.943487401743,0.033593008222
10,1,lower,71,fine,0.034705000000,4.235,139.722400000000,7.953306876007,0.033682254620
10,1,lower,71,coarse,0.035000000000,4.253,138.870300000000,7.986038456886,0.033964621557
10,1,lower,71,coarse,0.036000000000,4.313,134.537700000000,8.087506357612,0.034881414920
10,1,lower,71,coarse,0.037000000000,4.373,127.642800000000,8.192247416425,0.035824697952
10,1,lower,71,coarse,0.038000000000,4.431,119.410900000000,8.290442159063,0.036734949207
10,1,lower,71,coarse,0.039000000000,4.489,109.287900000000,8.388636901701,0.037656591052
10,1,lower,71,coarse,0.040000000000,4.546,98.304280000000,8.486831644338,0.038581136655
10,1,lower,71,coarse,0.041000000000,4.603,85.895810000000,8.581753228888,0.039501810113
10,1,lower,71,coarse,0.042000000000,4.659,73.035980000000,8.676674813438,0.040424627956
10,1,lower,71,coarse,0.043000000000,4.714,73.176460000000,8.676674813438,0.040901845071
10,1,lower,71,coarse,0.044000000000,4.768,47.705010000000,8.859971666361,0.042244344905
10,1,lower,71,coarse,0.045000000000,4.822,35.797590000000,8.951620092823,0.043164712088
10,1,lower,71,coarse,0.046000000000,4.875,25.524370000000,9.039995361197,0.044069977386
10,1,lower,71,coarse,0.047000000000,4.928,16.639920000000,9.128370629571,0.044984610463
10,1,lower,71,coarse,0.048000000000,4.980,9.627825000000,9.213472739857,0.045883094244
10,1,lower,71,coarse,0.049000000000,5.032,4.530804000000,9.298574850143,0.046790428646
10,1,lower,71,fine,0.049948000000,5.080,1.644740000000,9.380403802341,0.047652451316
10,1,lower,71,coarse,0.050000000000,5.083,1.539811000000,9.383676960429,0.047697229990
10,1,lower,71,fine,0.050048000000,5.085,1.445570000000,9.386950118517,0.047732641353
10,1,lower,71,fine,0.050148000000,5.091,1.245274000000,9.396769592781,0.047838953997
10,1,lower,71,fine,0.050248000000,5.096,1.089897000000,9.406589067044,0.047935977886
10,1,lower,71,fine,0.050348000000,5.101,0.960921700000,9.413135383220,0.048016403590
10,1,lower,71,fine,0.050448000000,5.106,0.847998700000,9.422954857484,0.048113607502
10,1,lower,71,fine,0.050548000000,5.111,0.754530300000,9.429501173660,0.048194180499
10,1,lower,71,fine,0.050648000000,5.116,0.685746000000,9.439320647924,0.048291564435
10,1,lower,71,fine,0.050748000000,5.121,0.633360600000,9.445866964099,0.048372284723
10,1,lower,71,fine,0.050848000000,5.126,0.601756400000,9.455686438363,0.048469848683
10,1,lower,71,fine,0.050948000000,5.131,0.590976400000,9.465505912627,0.048567510838
10,1,lower,71,coarse,0.051000000000,5.134,0.593229500000,9.468779070715,0.048612711749
10,1,lower,71,fine,0.051048000000,5.136,0.599939100000,9.472052228803,0.048648460247
10,1,lower,71,fine,0.051148000000,5.141,0.631921800000,9.478598544979,0.048729475120
10,1,lower,71,fine,0.051248000000,5.146,0.678662100000,9.488418019242,0.048827399127
10,1,lower,71,fine,0.051348000000,5.151,0.749393900000,9.498237493506,0.048925421329
10,1,lower,71,fine,0.051448000000,5.156,0.840778200000,9.504783809682,0.049006665323
10,1,lower,71,fine,0.051548000000,5.161,0.946561200000,9.511330125858,0.049087974780
10,1,lower,71,fine,0.051648000000,5.166,1.078072000000,9.521149600122,0.049186258834
